"Participant","Condition","Condition_name","SOA","Repetitions","Count","Relative"
26,3,"probe 90 deg orientation contrast",50,30,13,0.433333333333333
26,3,"probe 90 deg orientation contrast",100,30,3,0.1
27,0,"probe 0 deg orientation contrast (neutral)",-100,15,15,1
27,0,"probe 0 deg orientation contrast (neutral)",-50,15,15,1
27,0,"probe 0 deg orientation contrast (neutral)",0,30,15,0.5
27,0,"probe 0 deg orientation contrast (neutral)",50,15,0,0
27,0,"probe 0 deg orientation contrast (neutral)",100,15,0,0
27,1,"probe 30 deg orientation contrast",-100,30,29,0.966666666666667
27,1,"probe 30 deg orientation contrast",-50,30,28,0.933333333333333
27,1,"probe 30 deg orientation contrast",0,60,36,0.6
27,1,"probe 30 deg orientation contrast",50,30,3,0.1
27,1,"probe 30 deg orientation contrast",100,30,0,0
27,2,"probe 60 deg orientation contrast",-100,30,30,1
27,2,"probe 60 deg orientation contrast",-50,30,25,0.833333333333333
27,2,"probe 60 deg orientation contrast",0,60,42,0.7
27,2,"probe 60 deg orientation contrast",50,30,1,0.0333333333333333
27,2,"probe 60 deg orientation contrast",100,30,0,0
27,3,"probe 90 deg orientation contrast",-100,30,30,1
27,3,"probe 90 deg orientation contrast",-50,30,30,1
27,3,"probe 90 deg orientation contrast",0,60,42,0.7
27,3,"probe 90 deg orientation contrast",50,30,0,0
27,3,"probe 90 deg orientation contrast",100,30,0,0
28,0,"probe 0 deg orientation contrast (neutral)",-100,15,15,1
28,0,"probe 0 deg orientation contrast (neutral)",-50,15,13,0.866666666666667
28,0,"probe 0 deg orientation contrast (neutral)",0,30,14,0.466666666666667
28,0,"probe 0 deg orientation contrast (neutral)",50,15,2,0.133333333333333
28,0,"probe 0 deg orientation contrast (neutral)",100,15,0,0
28,1,"probe 30 deg orientation contrast",-100,30,30,1
28,1,"probe 30 deg orientation contrast",-50,30,29,0.966666666666667
28,1,"probe 30 deg orientation contrast",0,60,54,0.9
28,1,"probe 30 deg orientation contrast",50,30,22,0.733333333333333
28,1,"probe 30 deg orientation contrast",100,30,11,0.366666666666667
28,2,"probe 60 deg orientation contrast",-100,30,29,0.966666666666667
28,2,"probe 60 deg orientation contrast",-50,30,28,0.933333333333333
28,2,"probe 60 deg orientation contrast",0,60,53,0.883333333333333
28,2,"probe 60 deg orientation contrast",50,30,19,0.633333333333333
28,2,"probe 60 deg orientation contrast",100,30,6,0.2
28,3,"probe 90 deg orientation contrast",-100,30,28,0.933333333333333
28,3,"probe 90 deg orientation contrast",-50,30,29,0.966666666666667
28,3,"probe 90 deg orientation contrast",0,60,55,0.916666666666667
28,3,"probe 90 deg orientation contrast",50,30,25,0.833333333333333
28,3,"probe 90 deg orientation contrast",100,30,16,0.533333333333333
29,0,"probe 0 deg orientation contrast (neutral)",-100,15,13,0.866666666666667
29,0,"probe 0 deg orientation contrast (neutral)",-50,15,11,0.733333333333333
29,0,"probe 0 deg orientation contrast (neutral)",0,30,20,0.666666666666667
29,0,"probe 0 deg orientation contrast (neutral)",50,15,3,0.2
