Participant,Condition,Condition_name,SOA,Repetitions,Count,Relative
9,0,experimental (probe salient),40,64,30,0.46875
9,0,experimental (probe salient),20,96,45,0.46875
9,0,experimental (probe salient),0,96,46,0.47916666666666663
9,0,experimental (probe salient),-20,96,45,0.46875
9,0,experimental (probe salient),-40,64,34,0.53125
9,0,experimental (probe salient),-60,64,42,0.65625
9,0,experimental (probe salient),-80,48,34,0.7083333333333333
9,0,experimental (probe salient),-100,48,29,0.6041666666666667
9,1,neutral (probe nonsalient),100,48,19,0.39583333333333337
9,1,neutral (probe nonsalient),80,48,24,0.5
9,1,neutral (probe nonsalient),60,64,33,0.515625
9,1,neutral (probe nonsalient),40,64,31,0.484375
9,1,neutral (probe nonsalient),20,96,45,0.46875
9,1,neutral (probe nonsalient),0,96,59,0.6145833333333333
9,1,neutral (probe nonsalient),-20,96,52,0.5416666666666667
9,1,neutral (probe nonsalient),-40,64,40,0.625
9,1,neutral (probe nonsalient),-60,64,33,0.515625
9,1,neutral (probe nonsalient),-80,48,35,0.7291666666666667
9,1,neutral (probe nonsalient),-100,48,32,0.6666666666666667
10,0,experimental (probe salient),100,48,14,0.29166666666666663
10,0,experimental (probe salient),80,48,14,0.29166666666666663
10,0,experimental (probe salient),60,64,20,0.3125
10,0,experimental (probe salient),40,64,29,0.453125
10,0,experimental (probe salient),20,96,38,0.39583333333333337
10,0,experimental (probe salient),0,96,50,0.5208333333333333
10,0,experimental (probe salient),-20,96,45,0.46875
10,0,experimental (probe salient),-40,64,46,0.71875
10,0,experimental (probe salient),-60,64,52,0.8125
10,0,experimental (probe salient),-80,48,43,0.8958333333333334
10,0,experimental (probe salient),-100,48,44,0.9166666666666666
10,1,neutral (probe nonsalient),100,48,16,0.33333333333333337
10,1,neutral (probe nonsalient),80,48,8,0.16666666666666663
10,1,neutral (probe nonsalient),60,64,21,0.328125
10,1,neutral (probe nonsalient),40,64,24,0.375
10,1,neutral (probe nonsalient),20,96,45,0.46875
10,1,neutral (probe nonsalient),0,96,51,0.53125
10,1,neutral (probe nonsalient),-20,96,50,0.5208333333333333
10,1,neutral (probe nonsalient),-40,64,44,0.6875
10,1,neutral (probe nonsalient),-60,64,54,0.84375
10,1,neutral (probe nonsalient),-80,48,39,0.8125
10,1,neutral (probe nonsalient),-100,48,43,0.8958333333333334
11,0,experimental (probe salient),100,24,1,0.04166666666666663
11,0,experimental (probe salient),80,24,0,0.0
11,0,experimental (probe salient),60,32,1,0.03125
11,0,experimental (probe salient),40,32,1,0.03125
11,0,experimental (probe salient),20,48,16,0.33333333333333337
11,0,experimental (probe salient),0,48,17,0.35416666666666663
11,0,experimental (probe salient),-20,48,35,0.7291666666666667
11,0,experimental (probe salient),-40,32,31,0.96875
11,0,experimental (probe salient),-60,32,31,0.96875
11,0,experimental (probe salient),-80,24,24,1.0
11,0,experimental (probe salient),-100,24,24,1.0
11,1,neutral (probe nonsalient),100,24,1,0.04166666666666663
11,1,neutral (probe nonsalient),80,24,2,0.08333333333333337
11,1,neutral (probe nonsalient),60,32,0,0.0
11,1,neutral (probe nonsalient),40,32,3,0.09375
11,1,neutral (probe nonsalient),20,48,16,0.33333333333333337
11,1,neutral (probe nonsalient),0,48,25,0.5208333333333333
11,1,neutral (probe nonsalient),-20,48,32,0.6666666666666667
11,1,neutral (probe nonsalient),-40,32,31,0.96875
11,1,neutral (probe nonsalient),-60,32,32,1.0
11,1,neutral (probe nonsalient),-80,24,24,1.0
11,1,neutral (probe nonsalient),-100,24,24,1.0
12,0,experimental (probe salient),100,24,1,0.04166666666666663
12,0,experimental (probe salient),80,24,1,0.04166666666666663
12,0,experimental (probe salient),60,32,4,0.125
12,0,experimental (probe salient),40,32,11,0.34375
12,0,experimental (probe salient),20,48,20,0.41666666666666663
12,0,experimental (probe salient),0,48,22,0.45833333333333337
12,0,experimental (probe salient),-20,48,26,0.5416666666666667
12,0,experimental (probe salient),-40,32,22,0.6875
12,0,experimental (probe salient),-60,32,31,0.96875
12,0,experimental (probe salient),-80,24,23,0.9583333333333334
12,0,experimental (probe salient),-100,24,24,1.0
12,1,neutral (probe nonsalient),100,24,0,0.0
12,1,neutral (probe nonsalient),80,24,3,0.125
12,1,neutral (probe nonsalient),60,32,2,0.0625
12,1,neutral (probe nonsalient),40,32,7,0.21875
12,1,neutral (probe nonsalient),20,48,20,0.41666666666666663
12,1,neutral (probe nonsalient),0,48,23,0.47916666666666663
12,1,neutral (probe nonsalient),-20,48,26,0.5416666666666667
12,1,neutral (probe nonsalient),-40,32,26,0.8125
12,1,neutral (probe nonsalient),-60,32,30,0.9375
12,1,neutral (probe nonsalient),-80,24,23,0.9583333333333334
12,1,neutral (probe nonsalient),-100,24,24,1.0
13,0,experimental (probe salient),100,24,2,0.08333333333333337
13,0,experimental (probe salient),80,24,3,0.125
13,0,experimental (probe salient),60,32,4,0.125
13,0,experimental (probe salient),40,32,3,0.09375
13,0,experimental (probe salient),20,48,21,0.4375
13,0,experimental (probe salient),0,48,24,0.5
13,0,experimental (probe salient),-20,48,26,0.5416666666666667
13,0,experimental (probe salient),-40,32,30,0.9375
13,0,experimental (probe salient),-60,32,32,1.0
13,0,experimental (probe salient),-80,24,22,0.9166666666666666
13,0,experimental (probe salient),-100,24,24,1.0
13,1,neutral (probe nonsalient),100,24,3,0.125
13,1,neutral (probe nonsalient),80,24,1,0.04166666666666663
13,1,neutral (probe nonsalient),60,32,2,0.0625
13,1,neutral (probe nonsalient),40,32,7,0.21875
13,1,neutral (probe nonsalient),20,48,21,0.4375
13,1,neutral (probe nonsalient),0,48,24,0.5
13,1,neutral (probe nonsalient),-20,48,23,0.47916666666666663
13,1,neutral (probe nonsalient),-40,32,26,0.8125
13,1,neutral (probe nonsalient),-60,32,31,0.96875
13,1,neutral (probe nonsalient),-80,24,24,1.0
13,1,neutral (probe nonsalient),-100,24,24,1.0
14,0,experimental (probe salient),100,24,0,0.0
14,0,experimental (probe salient),80,24,0,0.0
14,0,experimental (probe salient),60,32,0,0.0
14,0,experimental (probe salient),40,32,2,0.0625
14,0,experimental (probe salient),20,48,16,0.33333333333333337
14,0,experimental (probe salient),0,48,27,0.5625
14,0,experimental (probe salient),-20,48,36,0.75
14,0,experimental (probe salient),-40,32,32,1.0
14,0,experimental (probe salient),-60,32,32,1.0
14,0,experimental (probe salient),-80,24,24,1.0
14,0,experimental (probe salient),-100,24,24,1.0
14,1,neutral (probe nonsalient),100,24,0,0.0
14,1,neutral (probe nonsalient),80,24,0,0.0
14,1,neutral (probe nonsalient),60,32,0,0.0
14,1,neutral (probe nonsalient),40,32,1,0.03125
14,1,neutral (probe nonsalient),20,48,14,0.29166666666666663
14,1,neutral (probe nonsalient),0,48,27,0.5625
14,1,neutral (probe nonsalient),-20,48,38,0.7916666666666666
14,1,neutral (probe nonsalient),-40,32,31,0.96875
14,1,neutral (probe nonsalient),-60,32,32,1.0
14,1,neutral (probe nonsalient),-80,24,24,1.0
14,1,neutral (probe nonsalient),-100,24,24,1.0
15,0,experimental (probe salient),100,24,1,0.04166666666666663
15,0,experimental (probe salient),80,24,0,0.0
15,0,experimental (probe salient),60,32,1,0.03125
15,0,experimental (probe salient),40,32,7,0.21875
15,0,experimental (probe salient),20,48,24,0.5
15,0,experimental (probe salient),0,48,24,0.5
15,0,experimental (probe salient),-20,48,32,0.6666666666666667
15,0,experimental (probe salient),-40,32,23,0.71875
15,0,experimental (probe salient),-60,32,32,1.0
15,0,experimental (probe salient),-80,24,22,0.9166666666666666
15,0,experimental (probe salient),-100,24,24,1.0
15,1,neutral (probe nonsalient),100,24,1,0.04166666666666663
15,1,neutral (probe nonsalient),80,24,0,0.0
15,1,neutral (probe nonsalient),60,32,3,0.09375
15,1,neutral (probe nonsalient),40,32,7,0.21875
15,1,neutral (probe nonsalient),20,48,17,0.35416666666666663
15,1,neutral (probe nonsalient),0,48,22,0.45833333333333337
15,1,neutral (probe nonsalient),-20,48,34,0.7083333333333333
15,1,neutral (probe nonsalient),-40,32,25,0.78125
15,1,neutral (probe nonsalient),-60,32,32,1.0
15,1,neutral (probe nonsalient),-80,24,24,1.0
15,1,neutral (probe nonsalient),-100,24,24,1.0
16,0,experimental (probe salient),100,24,1,0.04166666666666663
16,0,experimental (probe salient),80,24,1,0.04166666666666663
16,0,experimental (probe salient),60,32,1,0.03125
16,0,experimental (probe salient),40,32,1,0.03125
16,0,experimental (probe salient),20,48,15,0.3125
16,0,experimental (probe salient),0,48,21,0.4375
16,0,experimental (probe salient),-20,48,34,0.7083333333333333
16,0,experimental (probe salient),-40,32,30,0.9375
16,0,experimental (probe salient),-60,32,30,0.9375
16,0,experimental (probe salient),-80,24,23,0.9583333333333334
16,0,experimental (probe salient),-100,24,21,0.875
16,1,neutral (probe nonsalient),100,24,1,0.04166666666666663
16,1,neutral (probe nonsalient),80,24,0,0.0
16,1,neutral (probe nonsalient),60,32,2,0.0625
16,1,neutral (probe nonsalient),40,32,4,0.125
16,1,neutral (probe nonsalient),20,48,17,0.35416666666666663
16,1,neutral (probe nonsalient),0,48,26,0.5416666666666667
16,1,neutral (probe nonsalient),-20,48,29,0.6041666666666667
16,1,neutral (probe nonsalient),-40,32,29,0.90625
16,1,neutral (probe nonsalient),-60,32,30,0.9375
16,1,neutral (probe nonsalient),-80,24,23,0.9583333333333334
16,1,neutral (probe nonsalient),-100,24,24,1.0
17,0,experimental (probe salient),100,24,3,0.125
17,0,experimental (probe salient),80,24,4,0.16666666666666663
17,0,experimental (probe salient),60,32,10,0.3125
17,0,experimental (probe salient),40,32,6,0.1875
17,0,experimental (probe salient),20,48,26,0.5416666666666667
17,0,experimental (probe salient),0,48,23,0.47916666666666663
17,0,experimental (probe salient),-20,48,29,0.6041666666666667
17,0,experimental (probe salient),-40,32,21,0.65625
17,0,experimental (probe salient),-60,32,27,0.84375
17,0,experimental (probe salient),-80,24,22,0.9166666666666666
17,0,experimental (probe salient),-100,24,23,0.9583333333333334
17,1,neutral (probe nonsalient),100,24,1,0.04166666666666663
17,1,neutral (probe nonsalient),80,24,7,0.29166666666666663
17,1,neutral (probe nonsalient),60,32,8,0.25
17,1,neutral (probe nonsalient),40,32,11,0.34375
17,1,neutral (probe nonsalient),20,48,21,0.4375
17,1,neutral (probe nonsalient),0,48,27,0.5625
17,1,neutral (probe nonsalient),-20,48,22,0.45833333333333337
17,1,neutral (probe nonsalient),-40,32,21,0.65625
17,1,neutral (probe nonsalient),-60,32,27,0.84375
17,1,neutral (probe nonsalient),-80,24,21,0.875
17,1,neutral (probe nonsalient),-100,24,22,0.9166666666666666
18,0,experimental (probe salient),100,24,0,0.0
18,0,experimental (probe salient),80,24,1,0.04166666666666663
18,0,experimental (probe salient),60,32,2,0.0625
18,0,experimental (probe salient),40,32,3,0.09375
18,0,experimental (probe salient),20,48,13,0.27083333333333337
18,0,experimental (probe salient),0,48,23,0.47916666666666663
18,0,experimental (probe salient),-20,48,30,0.625
18,0,experimental (probe salient),-40,32,32,1.0
18,0,experimental (probe salient),-60,32,32,1.0
18,0,experimental (probe salient),-80,24,23,0.9583333333333334
18,0,experimental (probe salient),-100,24,23,0.9583333333333334
18,1,neutral (probe nonsalient),100,24,0,0.0
18,1,neutral (probe nonsalient),80,24,3,0.125
18,1,neutral (probe nonsalient),60,32,0,0.0
18,1,neutral (probe nonsalient),40,32,1,0.03125
18,1,neutral (probe nonsalient),20,48,13,0.27083333333333337
18,1,neutral (probe nonsalient),0,48,23,0.47916666666666663
18,1,neutral (probe nonsalient),-20,48,34,0.7083333333333333
18,1,neutral (probe nonsalient),-40,32,30,0.9375
18,1,neutral (probe nonsalient),-60,32,32,1.0
18,1,neutral (probe nonsalient),-80,24,23,0.9583333333333334
18,1,neutral (probe nonsalient),-100,24,23,0.9583333333333334
19,0,experimental (probe salient),100,24,1,0.04166666666666663
19,0,experimental (probe salient),80,24,1,0.04166666666666663
19,0,experimental (probe salient),60,32,2,0.0625
19,0,experimental (probe salient),40,32,5,0.15625
19,0,experimental (probe salient),20,48,13,0.27083333333333337
19,0,experimental (probe salient),0,48,23,0.47916666666666663
19,0,experimental (probe salient),-20,48,33,0.6875
19,0,experimental (probe salient),-40,32,28,0.875
19,0,experimental (probe salient),-60,32,32,1.0
19,0,experimental (probe salient),-80,24,24,1.0
19,0,experimental (probe salient),-100,24,24,1.0
19,1,neutral (probe nonsalient),100,24,1,0.04166666666666663
19,1,neutral (probe nonsalient),80,24,1,0.04166666666666663
19,1,neutral (probe nonsalient),60,32,1,0.03125
19,1,neutral (probe nonsalient),40,32,4,0.125
19,1,neutral (probe nonsalient),20,48,11,0.22916666666666663
19,1,neutral (probe nonsalient),0,48,13,0.27083333333333337
19,1,neutral (probe nonsalient),-20,48,20,0.41666666666666663
19,1,neutral (probe nonsalient),-40,32,24,0.75
19,1,neutral (probe nonsalient),-60,32,31,0.96875
19,1,neutral (probe nonsalient),-80,24,24,1.0
19,1,neutral (probe nonsalient),-100,24,24,1.0
20,0,experimental (probe salient),100,24,3,0.125
20,0,experimental (probe salient),80,24,4,0.16666666666666663
20,0,experimental (probe salient),60,32,10,0.3125
20,0,experimental (probe salient),40,32,11,0.34375
20,0,experimental (probe salient),20,48,23,0.47916666666666663
20,0,experimental (probe salient),0,48,27,0.5625
20,0,experimental (probe salient),-20,48,23,0.47916666666666663
20,0,experimental (probe salient),-40,32,16,0.5
20,0,experimental (probe salient),-60,32,20,0.625
20,0,experimental (probe salient),-80,24,20,0.8333333333333334
20,0,experimental (probe salient),-100,24,21,0.875
20,1,neutral (probe nonsalient),100,24,7,0.29166666666666663
20,1,neutral (probe nonsalient),80,24,6,0.25
20,1,neutral (probe nonsalient),60,32,10,0.3125
20,1,neutral (probe nonsalient),40,32,9,0.28125
20,1,neutral (probe nonsalient),20,48,26,0.5416666666666667
20,1,neutral (probe nonsalient),0,48,22,0.45833333333333337
20,1,neutral (probe nonsalient),-20,48,24,0.5
20,1,neutral (probe nonsalient),-40,32,17,0.53125
20,1,neutral (probe nonsalient),-60,32,24,0.75
20,1,neutral (probe nonsalient),-80,24,18,0.75
20,1,neutral (probe nonsalient),-100,24,23,0.9583333333333334
21,0,experimental (probe salient),100,24,1,0.04166666666666663
21,0,experimental (probe salient),80,24,2,0.08333333333333337
21,0,experimental (probe salient),60,32,10,0.3125
21,0,experimental (probe salient),40,32,10,0.3125
21,0,experimental (probe salient),20,48,23,0.47916666666666663
21,0,experimental (probe salient),0,48,30,0.625
21,0,experimental (probe salient),-20,48,33,0.6875
21,0,experimental (probe salient),-40,32,18,0.5625
21,0,experimental (probe salient),-60,32,27,0.84375
21,0,experimental (probe salient),-80,24,23,0.9583333333333334
21,0,experimental (probe salient),-100,24,23,0.9583333333333334
21,1,neutral (probe nonsalient),100,24,0,0.0
21,1,neutral (probe nonsalient),80,24,1,0.04166666666666663
21,1,neutral (probe nonsalient),60,32,4,0.125
21,1,neutral (probe nonsalient),40,32,8,0.25
21,1,neutral (probe nonsalient),20,48,15,0.3125
21,1,neutral (probe nonsalient),0,48,18,0.375
21,1,neutral (probe nonsalient),-20,48,22,0.45833333333333337
21,1,neutral (probe nonsalient),-40,32,21,0.65625
21,1,neutral (probe nonsalient),-60,32,28,0.875
21,1,neutral (probe nonsalient),-80,24,22,0.9166666666666666
21,1,neutral (probe nonsalient),-100,24,24,1.0
22,0,experimental (probe salient),100,24,1,0.04166666666666663
22,0,experimental (probe salient),80,24,2,0.08333333333333337
22,0,experimental (probe salient),60,32,1,0.03125
22,0,experimental (probe salient),40,32,8,0.25
22,0,experimental (probe salient),20,48,13,0.27083333333333337
22,0,experimental (probe salient),0,48,34,0.7083333333333333
22,0,experimental (probe salient),-20,48,32,0.6666666666666667
22,0,experimental (probe salient),-40,32,27,0.84375
22,0,experimental (probe salient),-60,32,32,1.0
22,0,experimental (probe salient),-80,24,24,1.0
22,0,experimental (probe salient),-100,24,23,0.9583333333333334
22,1,neutral (probe nonsalient),100,24,2,0.08333333333333337
22,1,neutral (probe nonsalient),80,24,1,0.04166666666666663
22,1,neutral (probe nonsalient),60,32,3,0.09375
22,1,neutral (probe nonsalient),40,32,4,0.125
22,1,neutral (probe nonsalient),20,48,10,0.20833333333333337
22,1,neutral (probe nonsalient),0,48,27,0.5625
22,1,neutral (probe nonsalient),-20,48,27,0.5625
22,1,neutral (probe nonsalient),-40,32,26,0.8125
22,1,neutral (probe nonsalient),-60,32,32,1.0
22,1,neutral (probe nonsalient),-80,24,23,0.9583333333333334
22,1,neutral (probe nonsalient),-100,24,23,0.9583333333333334
23,0,experimental (probe salient),100,24,1,0.04166666666666663
23,0,experimental (probe salient),80,24,1,0.04166666666666663
