"Participant","Condition","Condition_name","SOA","Repetitions","Count","Relative"
2,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",100,20,0,0
2,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-100,20,20,1
2,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-50,20,19,0.95
2,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",0,40,32,0.8
2,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",50,20,10,0.5
2,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",100,20,5,0.25
2,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-100,20,20,1
2,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-50,20,19,0.95
2,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",0,40,38,0.95
2,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",50,20,12,0.6
2,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",100,20,4,0.2
2,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-100,20,20,1
2,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-50,20,19,0.95
2,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",0,40,40,1
2,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",50,20,17,0.85
2,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",100,20,10,0.5
2,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-100,20,20,1
2,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-50,20,19,0.95
2,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",0,40,22,0.55
2,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",50,20,1,0.05
2,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",100,20,0,0
2,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-100,20,20,1
2,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-50,20,18,0.9
2,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",0,40,20,0.5
2,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",50,20,3,0.15
2,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",100,20,0,0
2,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-100,20,19,0.95
2,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-50,20,17,0.85
2,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",0,40,20,0.5
2,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",50,20,0,0
2,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",100,20,2,0.1
2,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-100,20,19,0.95
2,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-50,20,18,0.9
2,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",0,40,14,0.35
2,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",50,20,3,0.15
2,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",100,20,2,0.1
3,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-100,20,20,1
3,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-50,20,20,1
3,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",0,40,20,0.5
3,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",50,20,1,0.05
3,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",100,20,0,0
3,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-100,20,20,1
3,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-50,20,19,0.95
3,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",0,40,27,0.675
3,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",50,20,1,0.05
3,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",100,20,0,0
3,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-100,20,20,1
3,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-50,20,20,1
3,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",0,40,26,0.65
3,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",50,20,2,0.1
3,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",100,20,0,0
3,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-100,20,20,1
3,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-50,20,19,0.95
3,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",0,40,29,0.725
3,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",50,20,3,0.15
3,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",100,20,0,0
3,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-100,20,20,1
3,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-50,20,20,1
3,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",0,40,21,0.525
3,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",50,20,0,0
3,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",100,20,1,0.05
3,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-100,20,20,1
3,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-50,20,20,1
3,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",0,40,16,0.4
3,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",50,20,0,0
3,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",100,20,0,0
3,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-100,20,20,1
3,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-50,20,20,1
3,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",0,40,20,0.5
3,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",50,20,0,0
3,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",100,20,0,0
3,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-100,20,20,1
3,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-50,20,20,1
3,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",0,40,21,0.525
3,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",50,20,0,0
3,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",100,20,0,0
4,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-100,20,19,0.95
4,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-50,20,16,0.8
4,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",0,40,20,0.5
4,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",50,20,8,0.4
4,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",100,20,1,0.05
4,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-100,20,20,1
4,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-50,20,17,0.85
4,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",0,40,31,0.775
4,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",50,20,9,0.45
4,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",100,20,5,0.25
4,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-100,20,20,1
4,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-50,20,20,1
4,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",0,40,29,0.725
4,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",50,20,11,0.55
4,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",100,20,9,0.45
4,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-100,20,19,0.95
4,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-50,20,19,0.95
4,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",0,40,34,0.85
4,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",50,20,11,0.55
4,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",100,20,13,0.65
4,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-100,20,20,1
4,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-50,20,18,0.9
4,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",0,40,18,0.45
4,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",50,20,1,0.05
4,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",100,20,1,0.05
4,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-100,20,18,0.9
4,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-50,20,15,0.75
4,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",0,40,24,0.6
4,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",50,20,0,0
4,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",100,20,0,0
4,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-100,20,18,0.9
4,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-50,20,19,0.95
4,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",0,40,20,0.5
4,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",50,20,3,0.15
4,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",100,20,1,0.05
4,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-100,20,17,0.85
4,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-50,20,14,0.7
4,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",0,40,18,0.45
4,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",50,20,2,0.1
4,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",100,20,1,0.05
5,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-100,20,20,1
5,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-50,20,18,0.9
5,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",0,40,22,0.55
5,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",50,20,2,0.1
5,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",100,20,1,0.05
5,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-100,20,20,1
5,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-50,20,16,0.8
5,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",0,40,25,0.625
5,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",50,20,8,0.4
5,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",100,20,2,0.1
5,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-100,20,19,0.95
5,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-50,20,17,0.85
5,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",0,40,25,0.625
5,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",50,20,8,0.4
5,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",100,20,3,0.15
5,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-100,20,20,1
5,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-50,20,18,0.9
5,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",0,40,27,0.675
5,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",50,20,10,0.5
5,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",100,20,0,0
5,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-100,20,20,1
5,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-50,20,17,0.85
5,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",0,40,17,0.425
5,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",50,20,0,0
5,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",100,20,0,0
5,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-100,20,20,1
5,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-50,20,17,0.85
5,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",0,40,20,0.5
5,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",50,20,3,0.15
5,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",100,20,0,0
5,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-100,20,20,1
5,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-50,20,16,0.8
5,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",0,40,21,0.525
5,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",50,20,2,0.1
5,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",100,20,0,0
5,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-100,20,17,0.85
5,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-50,20,18,0.9
5,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",0,40,26,0.65
5,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",50,20,6,0.3
5,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",100,20,1,0.05
6,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-100,20,20,1
6,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-50,20,20,1
6,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",0,40,14,0.35
6,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",50,20,0,0
6,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",100,20,0,0
6,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-100,20,20,1
6,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-50,20,20,1
6,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",0,40,26,0.65
6,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",50,20,4,0.2
6,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",100,20,0,0
6,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-100,20,20,1
6,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-50,20,20,1
6,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",0,40,27,0.675
6,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",50,20,3,0.15
6,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",100,20,1,0.05
6,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-100,20,20,1
6,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-50,20,18,0.9
6,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",0,40,28,0.7
6,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",50,20,5,0.25
6,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",100,20,0,0
6,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-100,20,20,1
6,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-50,20,16,0.8
6,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",0,40,21,0.525
6,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",50,20,0,0
6,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",100,20,0,0
6,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-100,20,20,1
6,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-50,20,15,0.75
6,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",0,40,22,0.55
6,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",50,20,1,0.05
6,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",100,20,0,0
6,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-100,20,20,1
6,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-50,20,20,1
6,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",0,40,14,0.35
6,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",50,20,0,0
6,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",100,20,0,0
6,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-100,20,19,0.95
6,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-50,20,12,0.6
6,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",0,40,7,0.175
6,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",50,20,0,0
6,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",100,20,0,0
7,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-100,20,19,0.95
7,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-50,20,12,0.6
7,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",0,40,25,0.625
7,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",50,20,4,0.2
7,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",100,20,1,0.05
7,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-100,20,18,0.9
7,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-50,20,20,1
7,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",0,40,37,0.925
7,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",50,20,17,0.85
7,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",100,20,15,0.75
7,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-100,20,19,0.95
7,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-50,20,18,0.9
7,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",0,40,36,0.9
7,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",50,20,19,0.95
7,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",100,20,13,0.65
7,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-100,20,17,0.85
7,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",-50,20,20,1
7,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",0,40,39,0.975
7,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",50,20,19,0.95
7,3,"probe color RGB (224,224,224) other elements RGB (88,88,88)",100,20,17,0.85
7,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-100,20,19,0.95
7,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",-50,20,18,0.9
7,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",0,40,16,0.4
7,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",50,20,4,0.2
7,4,"probe color RGB (224,224,224) other elements RGB (224,224,224)",100,20,3,0.15
7,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-100,20,18,0.9
7,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",-50,20,17,0.85
7,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",0,40,19,0.475
7,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",50,20,3,0.15
7,5,"probe color RGB (192,192,192) other elements RGB (224,224,224)",100,20,3,0.15
7,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-100,20,19,0.95
7,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",-50,20,19,0.95
7,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",0,40,28,0.7
7,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",50,20,4,0.2
7,6,"probe color RGB (152,152,152) other elements RGB (224,224,224)",100,20,2,0.1
7,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-100,20,20,1
7,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",-50,20,20,1
7,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",0,40,34,0.85
7,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",50,20,13,0.65
7,7,"probe color RGB (88,88,88) other elements RGB (224,224,224)",100,20,6,0.3
8,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-100,20,20,1
8,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",-50,20,20,1
8,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",0,40,16,0.4
8,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",50,20,1,0.05
8,0,"probe color RGB (88,88,88) other elements RGB (88,88,88)",100,20,0,0
8,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-100,20,20,1
8,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",-50,20,20,1
8,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",0,40,39,0.975
8,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",50,20,18,0.9
8,1,"probe color RGB (152,152,152) other elements RGB (88,88,88)",100,20,9,0.45
8,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-100,20,20,1
8,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",-50,20,20,1
8,2,"probe color RGB (192,192,192) other elements RGB (88,88,88)",0,40,39,0.975
