Participant,Condition,Condition_name,SOA,Repetitions,Count,Relative
7,0,low salience on probe,-60,32,26,0.8125
7,0,low salience on probe,-80,24,23,0.9583333333333333
7,0,low salience on probe,-100,24,24,1.0
7,1,high salience on probe,100,24,3,0.125
7,1,high salience on probe,80,24,3,0.125
7,1,high salience on probe,60,32,2,0.0625
7,1,high salience on probe,40,32,7,0.21875
7,1,high salience on probe,20,48,13,0.27083333333333304
7,1,high salience on probe,0,48,31,0.6458333333333329
7,1,high salience on probe,-20,48,29,0.6041666666666671
7,1,high salience on probe,-40,32,20,0.625
7,1,high salience on probe,-60,32,25,0.78125
7,1,high salience on probe,-80,24,21,0.875
7,1,high salience on probe,-100,24,21,0.875
8,0,low salience on probe,100,24,0,0.0
8,0,low salience on probe,80,24,7,0.29166666666666696
8,0,low salience on probe,60,32,11,0.34375
8,0,low salience on probe,40,32,19,0.59375
8,0,low salience on probe,20,48,30,0.625
8,0,low salience on probe,0,48,42,0.875
8,0,low salience on probe,-20,48,40,0.833333333333333
8,0,low salience on probe,-40,32,29,0.90625
8,0,low salience on probe,-60,32,31,0.96875
8,0,low salience on probe,-80,24,23,0.9583333333333333
8,0,low salience on probe,-100,24,24,1.0
8,1,high salience on probe,100,24,4,0.16666666666666696
8,1,high salience on probe,80,24,6,0.25
8,1,high salience on probe,60,32,11,0.34375
8,1,high salience on probe,40,32,19,0.59375
8,1,high salience on probe,20,48,33,0.6875
8,1,high salience on probe,0,48,40,0.833333333333333
8,1,high salience on probe,-20,48,45,0.9375
8,1,high salience on probe,-40,32,30,0.9375
8,1,high salience on probe,-60,32,32,1.0
8,1,high salience on probe,-80,24,24,1.0
8,1,high salience on probe,-100,24,24,1.0
9,0,low salience on probe,100,24,16,0.666666666666667
9,0,low salience on probe,80,24,14,0.5833333333333329
9,0,low salience on probe,60,32,10,0.3125
9,0,low salience on probe,40,32,19,0.59375
9,0,low salience on probe,20,48,36,0.75
9,0,low salience on probe,0,48,35,0.729166666666667
9,0,low salience on probe,-20,48,35,0.729166666666667
9,0,low salience on probe,-40,32,24,0.75
9,0,low salience on probe,-60,32,25,0.78125
9,0,low salience on probe,-80,24,23,0.9583333333333333
9,0,low salience on probe,-100,24,21,0.875
9,1,high salience on probe,100,24,7,0.29166666666666696
9,1,high salience on probe,80,24,6,0.25
9,1,high salience on probe,60,32,18,0.5625
9,1,high salience on probe,40,32,18,0.5625
9,1,high salience on probe,20,48,29,0.6041666666666671
9,1,high salience on probe,0,48,36,0.75
9,1,high salience on probe,-20,48,33,0.6875
9,1,high salience on probe,-40,32,25,0.78125
9,1,high salience on probe,-60,32,21,0.65625
9,1,high salience on probe,-80,24,20,0.833333333333333
9,1,high salience on probe,-100,24,22,0.9166666666666667
10,0,low salience on probe,100,24,5,0.20833333333333304
10,0,low salience on probe,80,24,3,0.125
10,0,low salience on probe,60,32,7,0.21875
10,0,low salience on probe,40,32,4,0.125
10,0,low salience on probe,20,48,13,0.27083333333333304
10,0,low salience on probe,0,48,23,0.4791666666666671
10,0,low salience on probe,-20,48,20,0.41666666666666696
10,0,low salience on probe,-40,32,18,0.5625
10,0,low salience on probe,-60,32,29,0.90625
10,0,low salience on probe,-80,24,23,0.9583333333333333
10,0,low salience on probe,-100,24,23,0.9583333333333333
10,1,high salience on probe,100,24,2,0.08333333333333304
10,1,high salience on probe,80,24,5,0.20833333333333304
10,1,high salience on probe,60,32,6,0.1875
10,1,high salience on probe,40,32,3,0.09375
10,1,high salience on probe,20,48,18,0.375
10,1,high salience on probe,0,48,24,0.5
10,1,high salience on probe,-20,48,28,0.5833333333333329
10,1,high salience on probe,-40,32,26,0.8125
10,1,high salience on probe,-60,32,29,0.90625
10,1,high salience on probe,-80,24,21,0.875
10,1,high salience on probe,-100,24,20,0.833333333333333
11,0,low salience on probe,100,24,4,0.16666666666666696
11,0,low salience on probe,80,24,2,0.08333333333333304
11,0,low salience on probe,60,32,4,0.125
11,0,low salience on probe,40,32,4,0.125
11,0,low salience on probe,20,48,8,0.16666666666666696
11,0,low salience on probe,0,48,11,0.22916666666666696
11,0,low salience on probe,-20,48,18,0.375
11,0,low salience on probe,-40,32,26,0.8125
11,0,low salience on probe,-60,32,22,0.6875
11,0,low salience on probe,-80,24,18,0.75
11,0,low salience on probe,-100,24,23,0.9583333333333333
11,1,high salience on probe,100,24,4,0.16666666666666696
11,1,high salience on probe,80,24,1,0.04166666666666696
11,1,high salience on probe,60,32,6,0.1875
11,1,high salience on probe,40,32,3,0.09375
11,1,high salience on probe,20,48,17,0.35416666666666696
11,1,high salience on probe,0,48,19,0.39583333333333304
11,1,high salience on probe,-20,48,27,0.5625
11,1,high salience on probe,-40,32,22,0.6875
11,1,high salience on probe,-60,32,26,0.8125
11,1,high salience on probe,-80,24,20,0.833333333333333
11,1,high salience on probe,-100,24,22,0.9166666666666667
12,0,low salience on probe,100,24,0,0.0
12,0,low salience on probe,80,24,1,0.04166666666666696
12,0,low salience on probe,60,32,1,0.03125
12,0,low salience on probe,40,32,2,0.0625
12,0,low salience on probe,20,48,4,0.08333333333333304
12,0,low salience on probe,0,48,8,0.16666666666666696
12,0,low salience on probe,-20,48,12,0.25
12,0,low salience on probe,-40,32,7,0.21875
12,0,low salience on probe,-60,32,14,0.4375
12,0,low salience on probe,-80,24,15,0.625
12,0,low salience on probe,-100,24,19,0.791666666666667
12,1,high salience on probe,100,24,6,0.25
12,1,high salience on probe,80,24,4,0.16666666666666696
12,1,high salience on probe,60,32,12,0.375
12,1,high salience on probe,40,32,4,0.125
12,1,high salience on probe,20,48,11,0.22916666666666696
12,1,high salience on probe,0,48,19,0.39583333333333304
12,1,high salience on probe,-20,48,24,0.5
12,1,high salience on probe,-40,32,17,0.53125
12,1,high salience on probe,-60,32,20,0.625
12,1,high salience on probe,-80,24,21,0.875
12,1,high salience on probe,-100,24,20,0.833333333333333
13,0,low salience on probe,100,24,3,0.125
13,0,low salience on probe,80,24,9,0.375
13,0,low salience on probe,60,32,9,0.28125
13,0,low salience on probe,40,32,16,0.5
13,0,low salience on probe,20,48,18,0.375
13,0,low salience on probe,0,48,21,0.4375
13,0,low salience on probe,-20,48,27,0.5625
13,0,low salience on probe,-40,32,21,0.65625
13,0,low salience on probe,-60,32,26,0.8125
13,0,low salience on probe,-80,24,22,0.9166666666666667
13,0,low salience on probe,-100,24,22,0.9166666666666667
13,1,high salience on probe,100,24,4,0.16666666666666696
13,1,high salience on probe,80,24,5,0.20833333333333304
13,1,high salience on probe,60,32,9,0.28125
13,1,high salience on probe,40,32,11,0.34375
13,1,high salience on probe,20,48,27,0.5625
13,1,high salience on probe,0,48,32,0.666666666666667
13,1,high salience on probe,-20,48,26,0.5416666666666671
13,1,high salience on probe,-40,32,25,0.78125
13,1,high salience on probe,-60,32,27,0.84375
13,1,high salience on probe,-80,24,21,0.875
13,1,high salience on probe,-100,24,24,1.0
14,0,low salience on probe,100,24,13,0.5416666666666671
14,0,low salience on probe,80,24,15,0.625
14,0,low salience on probe,60,32,24,0.75
14,0,low salience on probe,40,32,25,0.78125
14,0,low salience on probe,20,48,42,0.875
14,0,low salience on probe,0,48,44,0.9166666666666667
14,0,low salience on probe,-20,48,44,0.9166666666666667
14,0,low salience on probe,-40,32,24,0.75
14,0,low salience on probe,-60,32,28,0.875
14,0,low salience on probe,-80,24,22,0.9166666666666667
14,0,low salience on probe,-100,24,21,0.875
14,1,high salience on probe,100,24,3,0.125
14,1,high salience on probe,80,24,13,0.5416666666666671
14,1,high salience on probe,60,32,23,0.71875
14,1,high salience on probe,40,32,29,0.90625
14,1,high salience on probe,20,48,39,0.8125
14,1,high salience on probe,0,48,41,0.854166666666667
14,1,high salience on probe,-20,48,35,0.729166666666667
14,1,high salience on probe,-40,32,25,0.78125
14,1,high salience on probe,-60,32,24,0.75
14,1,high salience on probe,-80,24,15,0.625
14,1,high salience on probe,-100,24,14,0.5833333333333329
15,0,low salience on probe,100,24,1,0.04166666666666696
15,0,low salience on probe,80,24,4,0.16666666666666696
15,0,low salience on probe,60,32,2,0.0625
15,0,low salience on probe,40,32,8,0.25
15,0,low salience on probe,20,48,26,0.5416666666666671
15,0,low salience on probe,0,48,26,0.5416666666666671
15,0,low salience on probe,-20,48,27,0.5625
15,0,low salience on probe,-40,32,23,0.71875
15,0,low salience on probe,-60,32,27,0.84375
15,0,low salience on probe,-80,24,21,0.875
15,0,low salience on probe,-100,24,24,1.0
15,1,high salience on probe,100,24,0,0.0
15,1,high salience on probe,80,24,1,0.04166666666666696
15,1,high salience on probe,60,32,6,0.1875
15,1,high salience on probe,40,32,13,0.40625
15,1,high salience on probe,20,48,25,0.5208333333333329
15,1,high salience on probe,0,48,30,0.625
15,1,high salience on probe,-20,48,33,0.6875
15,1,high salience on probe,-40,32,24,0.75
15,1,high salience on probe,-60,32,26,0.8125
15,1,high salience on probe,-80,24,24,1.0
15,1,high salience on probe,-100,24,24,1.0
16,0,low salience on probe,100,24,1,0.04166666666666696
16,0,low salience on probe,80,24,5,0.20833333333333304
16,0,low salience on probe,60,32,7,0.21875
16,0,low salience on probe,40,32,14,0.4375
16,0,low salience on probe,20,48,17,0.35416666666666696
16,0,low salience on probe,0,48,19,0.39583333333333304
16,0,low salience on probe,-20,48,23,0.4791666666666671
16,0,low salience on probe,-40,32,22,0.6875
16,0,low salience on probe,-60,32,19,0.59375
16,0,low salience on probe,-80,24,15,0.625
16,0,low salience on probe,-100,24,23,0.9583333333333333
16,1,high salience on probe,100,24,5,0.20833333333333304
16,1,high salience on probe,80,24,1,0.04166666666666696
16,1,high salience on probe,60,32,9,0.28125
16,1,high salience on probe,40,32,13,0.40625
16,1,high salience on probe,20,48,17,0.35416666666666696
16,1,high salience on probe,0,48,25,0.5208333333333329
16,1,high salience on probe,-20,48,28,0.5833333333333329
16,1,high salience on probe,-40,32,20,0.625
16,1,high salience on probe,-60,32,20,0.625
16,1,high salience on probe,-80,24,16,0.666666666666667
16,1,high salience on probe,-100,24,18,0.75
17,0,low salience on probe,100,24,7,0.29166666666666696
17,0,low salience on probe,80,24,7,0.29166666666666696
17,0,low salience on probe,60,32,12,0.375
17,0,low salience on probe,40,32,12,0.375
17,0,low salience on probe,20,48,26,0.5416666666666671
17,0,low salience on probe,0,48,20,0.41666666666666696
17,0,low salience on probe,-20,48,17,0.35416666666666696
17,0,low salience on probe,-40,32,16,0.5
17,0,low salience on probe,-60,32,16,0.5
17,0,low salience on probe,-80,24,18,0.75
17,0,low salience on probe,-100,24,19,0.791666666666667
17,1,high salience on probe,100,24,7,0.29166666666666696
17,1,high salience on probe,80,24,8,0.33333333333333304
17,1,high salience on probe,60,32,14,0.4375
17,1,high salience on probe,40,32,17,0.53125
17,1,high salience on probe,20,48,30,0.625
17,1,high salience on probe,0,48,30,0.625
17,1,high salience on probe,-20,48,34,0.708333333333333
17,1,high salience on probe,-40,32,22,0.6875
17,1,high salience on probe,-60,32,29,0.90625
17,1,high salience on probe,-80,24,19,0.791666666666667
17,1,high salience on probe,-100,24,21,0.875
18,0,low salience on probe,100,24,3,0.125
18,0,low salience on probe,80,24,2,0.08333333333333304
18,0,low salience on probe,60,32,3,0.09375
18,0,low salience on probe,40,32,11,0.34375
18,0,low salience on probe,20,48,22,0.4583333333333329
18,0,low salience on probe,0,48,30,0.625
18,0,low salience on probe,-20,48,37,0.770833333333333
18,0,low salience on probe,-40,32,28,0.875
18,0,low salience on probe,-60,32,29,0.90625
18,0,low salience on probe,-80,24,19,0.791666666666667
18,0,low salience on probe,-100,24,23,0.9583333333333333
18,1,high salience on probe,100,24,1,0.04166666666666696
18,1,high salience on probe,80,24,3,0.125
18,1,high salience on probe,60,32,5,0.15625
18,1,high salience on probe,40,32,4,0.125
18,1,high salience on probe,20,48,25,0.5208333333333329
18,1,high salience on probe,0,48,31,0.6458333333333329
18,1,high salience on probe,-20,48,36,0.75
18,1,high salience on probe,-40,32,22,0.6875
18,1,high salience on probe,-60,32,26,0.8125
18,1,high salience on probe,-80,24,21,0.875
18,1,high salience on probe,-100,24,22,0.9166666666666667
19,0,low salience on probe,100,24,7,0.29166666666666696
19,0,low salience on probe,80,24,9,0.375
19,0,low salience on probe,60,32,21,0.65625
19,0,low salience on probe,40,32,20,0.625
19,0,low salience on probe,20,48,26,0.5416666666666671
19,0,low salience on probe,0,48,40,0.833333333333333
19,0,low salience on probe,-20,48,36,0.75
19,0,low salience on probe,-40,32,29,0.90625
19,0,low salience on probe,-60,32,27,0.84375
19,0,low salience on probe,-80,24,21,0.875
19,0,low salience on probe,-100,24,22,0.9166666666666667
19,1,high salience on probe,100,24,8,0.33333333333333304
19,1,high salience on probe,80,24,9,0.375
19,1,high salience on probe,60,32,13,0.40625
19,1,high salience on probe,40,32,14,0.4375
19,1,high salience on probe,20,48,41,0.854166666666667
19,1,high salience on probe,0,48,39,0.8125
19,1,high salience on probe,-20,48,44,0.9166666666666667
19,1,high salience on probe,-40,32,28,0.875
19,1,high salience on probe,-60,32,29,0.90625
19,1,high salience on probe,-80,24,19,0.791666666666667
19,1,high salience on probe,-100,24,21,0.875
20,0,low salience on probe,100,24,1,0.04166666666666696
20,0,low salience on probe,80,24,4,0.16666666666666696
20,0,low salience on probe,60,32,6,0.1875
20,0,low salience on probe,40,32,7,0.21875
20,0,low salience on probe,20,48,14,0.29166666666666696
20,0,low salience on probe,0,48,15,0.3125
20,0,low salience on probe,-20,48,25,0.5208333333333329
20,0,low salience on probe,-40,32,22,0.6875
20,0,low salience on probe,-60,32,25,0.78125
20,0,low salience on probe,-80,24,20,0.833333333333333
20,0,low salience on probe,-100,24,22,0.9166666666666667
20,1,high salience on probe,100,24,5,0.20833333333333304
20,1,high salience on probe,80,24,6,0.25
20,1,high salience on probe,60,32,5,0.15625
20,1,high salience on probe,40,32,6,0.1875
20,1,high salience on probe,20,48,15,0.3125
20,1,high salience on probe,0,48,27,0.5625
20,1,high salience on probe,-20,48,32,0.666666666666667
20,1,high salience on probe,-40,32,16,0.5
20,1,high salience on probe,-60,32,28,0.875
20,1,high salience on probe,-80,24,21,0.875
20,1,high salience on probe,-100,24,20,0.833333333333333
21,0,low salience on probe,100,24,6,0.25
21,0,low salience on probe,80,24,10,0.41666666666666696
21,0,low salience on probe,60,32,15,0.46875
21,0,low salience on probe,40,32,23,0.71875
21,0,low salience on probe,20,48,37,0.770833333333333
21,0,low salience on probe,0,48,44,0.9166666666666667
21,0,low salience on probe,-20,48,46,0.9583333333333333
21,0,low salience on probe,-40,32,31,0.96875
21,0,low salience on probe,-60,32,31,0.96875
21,0,low salience on probe,-80,24,24,1.0
21,0,low salience on probe,-100,24,21,0.875
21,1,high salience on probe,100,24,8,0.33333333333333304
21,1,high salience on probe,80,24,15,0.625
21,1,high salience on probe,60,32,20,0.625
21,1,high salience on probe,40,32,23,0.71875
21,1,high salience on probe,20,48,40,0.833333333333333
21,1,high salience on probe,0,48,42,0.875
21,1,high salience on probe,-20,48,45,0.9375
21,1,high salience on probe,-40,32,30,0.9375
21,1,high salience on probe,-60,32,28,0.875
21,1,high salience on probe,-80,24,24,1.0
21,1,high salience on probe,-100,24,23,0.9583333333333333
22,0,low salience on probe,100,24,0,0.0
22,0,low salience on probe,80,24,1,0.04166666666666696
22,0,low salience on probe,60,32,1,0.03125
22,0,low salience on probe,40,32,1,0.03125
22,0,low salience on probe,20,48,1,0.020833333333333037
22,0,low salience on probe,0,48,7,0.14583333333333304
22,0,low salience on probe,-20,48,10,0.20833333333333304
22,0,low salience on probe,-40,32,18,0.5625
22,0,low salience on probe,-60,32,23,0.71875
22,0,low salience on probe,-80,24,21,0.875
22,0,low salience on probe,-100,24,23,0.9583333333333333
22,1,high salience on probe,100,24,1,0.04166666666666696
22,1,high salience on probe,80,24,0,0.0
22,1,high salience on probe,60,32,3,0.09375
22,1,high salience on probe,40,32,3,0.09375
22,1,high salience on probe,20,48,12,0.25
22,1,high salience on probe,0,48,16,0.33333333333333304
22,1,high salience on probe,-20,48,26,0.5416666666666671
22,1,high salience on probe,-40,32,21,0.65625
22,1,high salience on probe,-60,32,30,0.9375
22,1,high salience on probe,-80,24,22,0.9166666666666667
22,1,high salience on probe,-100,24,22,0.9166666666666667
23,0,low salience on probe,100,24,13,0.5416666666666671
23,0,low salience on probe,80,24,13,0.5416666666666671
23,0,low salience on probe,60,32,9,0.28125
23,0,low salience on probe,40,32,17,0.53125
23,0,low salience on probe,20,48,32,0.666666666666667
23,0,low salience on probe,0,48,27,0.5625
23,0,low salience on probe,-20,48,39,0.8125
23,0,low salience on probe,-40,32,26,0.8125
23,0,low salience on probe,-60,32,28,0.875
23,0,low salience on probe,-80,24,22,0.9166666666666667
23,0,low salience on probe,-100,24,20,0.833333333333333
23,1,high salience on probe,100,24,8,0.33333333333333304
23,1,high salience on probe,80,24,11,0.4583333333333329
23,1,high salience on probe,60,32,23,0.71875
23,1,high salience on probe,40,32,16,0.5
23,1,high salience on probe,20,48,30,0.625
23,1,high salience on probe,0,48,33,0.6875
23,1,high salience on probe,-20,48,38,0.791666666666667
23,1,high salience on probe,-40,32,28,0.875
23,1,high salience on probe,-60,32,28,0.875
23,1,high salience on probe,-80,24,21,0.875
23,1,high salience on probe,-100,24,21,0.875
24,0,low salience on probe,100,24,3,0.125
24,0,low salience on probe,80,24,2,0.08333333333333304
24,0,low salience on probe,60,32,5,0.15625
24,0,low salience on probe,40,32,9,0.28125
24,0,low salience on probe,20,48,23,0.4791666666666671
24,0,low salience on probe,0,48,22,0.4583333333333329
24,0,low salience on probe,-20,48,34,0.708333333333333
24,0,low salience on probe,-40,32,24,0.75
24,0,low salience on probe,-60,32,30,0.9375
24,0,low salience on probe,-80,24,21,0.875
24,0,low salience on probe,-100,24,22,0.9166666666666667
24,1,high salience on probe,100,24,2,0.08333333333333304
24,1,high salience on probe,80,24,2,0.08333333333333304
24,1,high salience on probe,60,32,7,0.21875
24,1,high salience on probe,40,32,6,0.1875
24,1,high salience on probe,20,48,12,0.25
24,1,high salience on probe,0,48,20,0.41666666666666696
24,1,high salience on probe,-20,48,34,0.708333333333333
24,1,high salience on probe,-40,32,18,0.5625
24,1,high salience on probe,-60,32,30,0.9375
24,1,high salience on probe,-80,24,22,0.9166666666666667
24,1,high salience on probe,-100,24,21,0.875
25,0,low salience on probe,100,24,10,0.41666666666666696
25,0,low salience on probe,80,24,9,0.375
25,0,low salience on probe,60,32,16,0.5
25,0,low salience on probe,40,32,17,0.53125
25,0,low salience on probe,20,48,37,0.770833333333333
25,0,low salience on probe,0,48,36,0.75
25,0,low salience on probe,-20,48,38,0.791666666666667
25,0,low salience on probe,-40,32,29,0.90625
25,0,low salience on probe,-60,32,30,0.9375
25,0,low salience on probe,-80,24,22,0.9166666666666667
25,0,low salience on probe,-100,24,24,1.0
25,1,high salience on probe,100,24,1,0.04166666666666696
25,1,high salience on probe,80,24,8,0.33333333333333304
25,1,high salience on probe,60,32,9,0.28125
25,1,high salience on probe,40,32,14,0.4375
25,1,high salience on probe,20,48,25,0.5208333333333329
25,1,high salience on probe,0,48,33,0.6875
25,1,high salience on probe,-20,48,27,0.5625
25,1,high salience on probe,-40,32,25,0.78125
25,1,high salience on probe,-60,32,22,0.6875
25,1,high salience on probe,-80,24,19,0.791666666666667
25,1,high salience on probe,-100,24,16,0.666666666666667
26,0,low salience on probe,100,24,2,0.08333333333333304
26,0,low salience on probe,80,24,0,0.0
26,0,low salience on probe,60,32,2,0.0625
26,0,low salience on probe,40,32,4,0.125
26,0,low salience on probe,20,48,9,0.1875
26,0,low salience on probe,0,48,27,0.5625
26,0,low salience on probe,-20,48,40,0.833333333333333
26,0,low salience on probe,-40,32,29,0.90625
26,0,low salience on probe,-60,32,28,0.875
26,0,low salience on probe,-80,24,24,1.0
26,0,low salience on probe,-100,24,23,0.9583333333333333
26,1,high salience on probe,100,24,2,0.08333333333333304
26,1,high salience on probe,80,24,1,0.04166666666666696
26,1,high salience on probe,60,32,3,0.09375
26,1,high salience on probe,40,32,10,0.3125
26,1,high salience on probe,20,48,23,0.4791666666666671
26,1,high salience on probe,0,48,32,0.666666666666667
