"Participant","Condition","Condition_name","SOA","Repetitions","Count","Relative"
9,1,"probe orentation contrst 15, luminance RGB (88,88,88)",100,10,0,0
9,2,"probe orentation contrst 30, luminance RGB (88,88,88)",-100,10,10,1
9,2,"probe orentation contrst 30, luminance RGB (88,88,88)",-50,10,10,1
9,2,"probe orentation contrst 30, luminance RGB (88,88,88)",0,20,15,0.75
9,2,"probe orentation contrst 30, luminance RGB (88,88,88)",50,10,1,0.1
9,2,"probe orentation contrst 30, luminance RGB (88,88,88)",100,10,0,0
9,3,"probe orentation contrst 60, luminance RGB (88,88,88)",-100,10,10,1
9,3,"probe orentation contrst 60, luminance RGB (88,88,88)",-50,10,10,1
9,3,"probe orentation contrst 60, luminance RGB (88,88,88)",0,20,13,0.65
9,3,"probe orentation contrst 60, luminance RGB (88,88,88)",50,10,0,0
9,3,"probe orentation contrst 60, luminance RGB (88,88,88)",100,10,0,0
9,4,"probe orentation contrst 0, luminance RGB (120,120,120)",-100,10,10,1
9,4,"probe orentation contrst 0, luminance RGB (120,120,120)",-50,10,10,1
9,4,"probe orentation contrst 0, luminance RGB (120,120,120)",0,20,15,0.75
9,4,"probe orentation contrst 0, luminance RGB (120,120,120)",50,10,0,0
9,4,"probe orentation contrst 0, luminance RGB (120,120,120)",100,10,0,0
9,5,"probe orentation contrst 15, luminance RGB (120,120,120)",-100,10,10,1
9,5,"probe orentation contrst 15, luminance RGB (120,120,120)",-50,10,10,1
9,5,"probe orentation contrst 15, luminance RGB (120,120,120)",0,20,11,0.55
9,5,"probe orentation contrst 15, luminance RGB (120,120,120)",50,10,3,0.3
9,5,"probe orentation contrst 15, luminance RGB (120,120,120)",100,10,0,0
9,6,"probe orentation contrst 30, luminance RGB (120,120,120)",-100,10,10,1
9,6,"probe orentation contrst 30, luminance RGB (120,120,120)",-50,10,10,1
9,6,"probe orentation contrst 30, luminance RGB (120,120,120)",0,20,19,0.95
9,6,"probe orentation contrst 30, luminance RGB (120,120,120)",50,10,0,0
9,6,"probe orentation contrst 30, luminance RGB (120,120,120)",100,10,0,0
9,7,"probe orentation contrst 60, luminance RGB (120,120,120)",-100,10,10,1
9,7,"probe orentation contrst 60, luminance RGB (120,120,120)",-50,10,9,0.9
9,7,"probe orentation contrst 60, luminance RGB (120,120,120)",0,20,18,0.9
9,7,"probe orentation contrst 60, luminance RGB (120,120,120)",50,10,3,0.3
9,7,"probe orentation contrst 60, luminance RGB (120,120,120)",100,10,1,0.1
9,8,"probe orentation contrst 0, luminance RGB (152,152,152)",-100,10,10,1
9,8,"probe orentation contrst 0, luminance RGB (152,152,152)",-50,10,10,1
9,8,"probe orentation contrst 0, luminance RGB (152,152,152)",0,20,17,0.85
9,8,"probe orentation contrst 0, luminance RGB (152,152,152)",50,10,3,0.3
9,8,"probe orentation contrst 0, luminance RGB (152,152,152)",100,10,0,0
9,9,"probe orentation contrst 15, luminance RGB (152,152,152)",-100,10,10,1
9,9,"probe orentation contrst 15, luminance RGB (152,152,152)",-50,10,10,1
9,9,"probe orentation contrst 15, luminance RGB (152,152,152)",0,20,18,0.9
9,9,"probe orentation contrst 15, luminance RGB (152,152,152)",50,10,2,0.2
9,9,"probe orentation contrst 15, luminance RGB (152,152,152)",100,10,0,0
9,10,"probe orentation contrst 30, luminance RGB (152,152,152)",-100,10,9,0.9
9,10,"probe orentation contrst 30, luminance RGB (152,152,152)",-50,10,10,1
9,10,"probe orentation contrst 30, luminance RGB (152,152,152)",0,20,19,0.95
9,10,"probe orentation contrst 30, luminance RGB (152,152,152)",50,10,1,0.1
9,10,"probe orentation contrst 30, luminance RGB (152,152,152)",100,10,0,0
9,11,"probe orentation contrst 60, luminance RGB (152,152,152)",-100,10,10,1
9,11,"probe orentation contrst 60, luminance RGB (152,152,152)",-50,10,10,1
9,11,"probe orentation contrst 60, luminance RGB (152,152,152)",0,20,18,0.9
9,11,"probe orentation contrst 60, luminance RGB (152,152,152)",50,10,2,0.2
9,11,"probe orentation contrst 60, luminance RGB (152,152,152)",100,10,2,0.2
9,12,"probe orentation contrst 0, luminance RGB (224,224,224)",-100,10,10,1
9,12,"probe orentation contrst 0, luminance RGB (224,224,224)",-50,10,10,1
9,12,"probe orentation contrst 0, luminance RGB (224,224,224)",0,20,18,0.9
9,12,"probe orentation contrst 0, luminance RGB (224,224,224)",50,10,5,0.5
9,12,"probe orentation contrst 0, luminance RGB (224,224,224)",100,10,0,0
9,13,"probe orentation contrst 15, luminance RGB (224,224,224)",-100,10,10,1
9,13,"probe orentation contrst 15, luminance RGB (224,224,224)",-50,10,10,1
9,13,"probe orentation contrst 15, luminance RGB (224,224,224)",0,20,20,1
9,13,"probe orentation contrst 15, luminance RGB (224,224,224)",50,10,3,0.3
9,13,"probe orentation contrst 15, luminance RGB (224,224,224)",100,10,0,0
9,14,"probe orentation contrst 30, luminance RGB (224,224,224)",-100,10,10,1
9,14,"probe orentation contrst 30, luminance RGB (224,224,224)",-50,10,10,1
9,14,"probe orentation contrst 30, luminance RGB (224,224,224)",0,20,18,0.9
9,14,"probe orentation contrst 30, luminance RGB (224,224,224)",50,10,5,0.5
9,14,"probe orentation contrst 30, luminance RGB (224,224,224)",100,10,0,0
9,15,"probe orentation contrst 60, luminance RGB (224,224,224)",-100,10,10,1
9,15,"probe orentation contrst 60, luminance RGB (224,224,224)",-50,10,10,1
9,15,"probe orentation contrst 60, luminance RGB (224,224,224)",0,20,19,0.95
9,15,"probe orentation contrst 60, luminance RGB (224,224,224)",50,10,2,0.2
9,15,"probe orentation contrst 60, luminance RGB (224,224,224)",100,10,0,0
10,0,"probe orentation contrst 0, luminance RGB (88,88,88)",-100,10,10,1
10,0,"probe orentation contrst 0, luminance RGB (88,88,88)",-50,10,9,0.9
10,0,"probe orentation contrst 0, luminance RGB (88,88,88)",0,20,10,0.5
10,0,"probe orentation contrst 0, luminance RGB (88,88,88)",50,10,2,0.2
10,0,"probe orentation contrst 0, luminance RGB (88,88,88)",100,10,0,0
10,1,"probe orentation contrst 15, luminance RGB (88,88,88)",-100,10,7,0.7
10,1,"probe orentation contrst 15, luminance RGB (88,88,88)",-50,10,8,0.8
10,1,"probe orentation contrst 15, luminance RGB (88,88,88)",0,20,12,0.6
10,1,"probe orentation contrst 15, luminance RGB (88,88,88)",50,10,4,0.4
10,1,"probe orentation contrst 15, luminance RGB (88,88,88)",100,10,0,0
10,2,"probe orentation contrst 30, luminance RGB (88,88,88)",-100,10,9,0.9
10,2,"probe orentation contrst 30, luminance RGB (88,88,88)",-50,10,9,0.9
10,2,"probe orentation contrst 30, luminance RGB (88,88,88)",0,20,15,0.75
10,2,"probe orentation contrst 30, luminance RGB (88,88,88)",50,10,3,0.3
10,2,"probe orentation contrst 30, luminance RGB (88,88,88)",100,10,1,0.1
10,3,"probe orentation contrst 60, luminance RGB (88,88,88)",-100,10,10,1
10,3,"probe orentation contrst 60, luminance RGB (88,88,88)",-50,10,9,0.9
10,3,"probe orentation contrst 60, luminance RGB (88,88,88)",0,20,13,0.65
10,3,"probe orentation contrst 60, luminance RGB (88,88,88)",50,10,3,0.3
10,3,"probe orentation contrst 60, luminance RGB (88,88,88)",100,10,0,0
10,4,"probe orentation contrst 0, luminance RGB (120,120,120)",-100,10,10,1
10,4,"probe orentation contrst 0, luminance RGB (120,120,120)",-50,10,6,0.6
10,4,"probe orentation contrst 0, luminance RGB (120,120,120)",0,20,14,0.7
10,4,"probe orentation contrst 0, luminance RGB (120,120,120)",50,10,3,0.3
10,4,"probe orentation contrst 0, luminance RGB (120,120,120)",100,10,1,0.1
10,5,"probe orentation contrst 15, luminance RGB (120,120,120)",-100,10,10,1
10,5,"probe orentation contrst 15, luminance RGB (120,120,120)",-50,10,9,0.9
10,5,"probe orentation contrst 15, luminance RGB (120,120,120)",0,20,11,0.55
10,5,"probe orentation contrst 15, luminance RGB (120,120,120)",50,10,3,0.3
10,5,"probe orentation contrst 15, luminance RGB (120,120,120)",100,10,0,0
10,6,"probe orentation contrst 30, luminance RGB (120,120,120)",-100,10,9,0.9
10,6,"probe orentation contrst 30, luminance RGB (120,120,120)",-50,10,9,0.9
10,6,"probe orentation contrst 30, luminance RGB (120,120,120)",0,20,12,0.6
10,6,"probe orentation contrst 30, luminance RGB (120,120,120)",50,10,4,0.4
10,6,"probe orentation contrst 30, luminance RGB (120,120,120)",100,10,4,0.4
10,7,"probe orentation contrst 60, luminance RGB (120,120,120)",-100,10,9,0.9
10,7,"probe orentation contrst 60, luminance RGB (120,120,120)",-50,10,9,0.9
10,7,"probe orentation contrst 60, luminance RGB (120,120,120)",0,20,16,0.8
10,7,"probe orentation contrst 60, luminance RGB (120,120,120)",50,10,4,0.4
10,7,"probe orentation contrst 60, luminance RGB (120,120,120)",100,10,1,0.1
10,8,"probe orentation contrst 0, luminance RGB (152,152,152)",-100,10,10,1
10,8,"probe orentation contrst 0, luminance RGB (152,152,152)",-50,10,10,1
10,8,"probe orentation contrst 0, luminance RGB (152,152,152)",0,20,17,0.85
10,8,"probe orentation contrst 0, luminance RGB (152,152,152)",50,10,5,0.5
10,8,"probe orentation contrst 0, luminance RGB (152,152,152)",100,10,3,0.3
10,9,"probe orentation contrst 15, luminance RGB (152,152,152)",-100,10,9,0.9
10,9,"probe orentation contrst 15, luminance RGB (152,152,152)",-50,10,8,0.8
10,9,"probe orentation contrst 15, luminance RGB (152,152,152)",0,20,13,0.65
10,9,"probe orentation contrst 15, luminance RGB (152,152,152)",50,10,6,0.6
10,9,"probe orentation contrst 15, luminance RGB (152,152,152)",100,10,3,0.3
10,10,"probe orentation contrst 30, luminance RGB (152,152,152)",-100,10,10,1
10,10,"probe orentation contrst 30, luminance RGB (152,152,152)",-50,10,10,1
10,10,"probe orentation contrst 30, luminance RGB (152,152,152)",0,20,15,0.75
10,10,"probe orentation contrst 30, luminance RGB (152,152,152)",50,10,4,0.4
10,10,"probe orentation contrst 30, luminance RGB (152,152,152)",100,10,0,0
10,11,"probe orentation contrst 60, luminance RGB (152,152,152)",-100,10,9,0.9
10,11,"probe orentation contrst 60, luminance RGB (152,152,152)",-50,10,9,0.9
10,11,"probe orentation contrst 60, luminance RGB (152,152,152)",0,20,15,0.75
10,11,"probe orentation contrst 60, luminance RGB (152,152,152)",50,10,3,0.3
10,11,"probe orentation contrst 60, luminance RGB (152,152,152)",100,10,3,0.3
10,12,"probe orentation contrst 0, luminance RGB (224,224,224)",-100,10,10,1
10,12,"probe orentation contrst 0, luminance RGB (224,224,224)",-50,10,9,0.9
10,12,"probe orentation contrst 0, luminance RGB (224,224,224)",0,20,19,0.95
10,12,"probe orentation contrst 0, luminance RGB (224,224,224)",50,10,4,0.4
10,12,"probe orentation contrst 0, luminance RGB (224,224,224)",100,10,3,0.3
10,13,"probe orentation contrst 15, luminance RGB (224,224,224)",-100,10,10,1
10,13,"probe orentation contrst 15, luminance RGB (224,224,224)",-50,10,10,1
10,13,"probe orentation contrst 15, luminance RGB (224,224,224)",0,20,19,0.95
10,13,"probe orentation contrst 15, luminance RGB (224,224,224)",50,10,4,0.4
10,13,"probe orentation contrst 15, luminance RGB (224,224,224)",100,10,2,0.2
10,14,"probe orentation contrst 30, luminance RGB (224,224,224)",-100,10,10,1
10,14,"probe orentation contrst 30, luminance RGB (224,224,224)",-50,10,10,1
10,14,"probe orentation contrst 30, luminance RGB (224,224,224)",0,20,18,0.9
10,14,"probe orentation contrst 30, luminance RGB (224,224,224)",50,10,6,0.6
10,14,"probe orentation contrst 30, luminance RGB (224,224,224)",100,10,4,0.4
10,15,"probe orentation contrst 60, luminance RGB (224,224,224)",-100,10,8,0.8
10,15,"probe orentation contrst 60, luminance RGB (224,224,224)",-50,10,10,1
10,15,"probe orentation contrst 60, luminance RGB (224,224,224)",0,20,18,0.9
10,15,"probe orentation contrst 60, luminance RGB (224,224,224)",50,10,6,0.6
10,15,"probe orentation contrst 60, luminance RGB (224,224,224)",100,10,5,0.5
11,0,"probe orentation contrst 0, luminance RGB (88,88,88)",-100,10,10,1
11,0,"probe orentation contrst 0, luminance RGB (88,88,88)",-50,10,10,1
11,0,"probe orentation contrst 0, luminance RGB (88,88,88)",0,20,11,0.55
11,0,"probe orentation contrst 0, luminance RGB (88,88,88)",50,10,2,0.2
11,0,"probe orentation contrst 0, luminance RGB (88,88,88)",100,10,0,0
11,1,"probe orentation contrst 15, luminance RGB (88,88,88)",-100,10,10,1
11,1,"probe orentation contrst 15, luminance RGB (88,88,88)",-50,10,10,1
11,1,"probe orentation contrst 15, luminance RGB (88,88,88)",0,20,11,0.55
11,1,"probe orentation contrst 15, luminance RGB (88,88,88)",50,10,2,0.2
11,1,"probe orentation contrst 15, luminance RGB (88,88,88)",100,10,0,0
11,2,"probe orentation contrst 30, luminance RGB (88,88,88)",-100,10,10,1
11,2,"probe orentation contrst 30, luminance RGB (88,88,88)",-50,10,9,0.9
11,2,"probe orentation contrst 30, luminance RGB (88,88,88)",0,20,14,0.7
11,2,"probe orentation contrst 30, luminance RGB (88,88,88)",50,10,1,0.1
11,2,"probe orentation contrst 30, luminance RGB (88,88,88)",100,10,3,0.3
11,3,"probe orentation contrst 60, luminance RGB (88,88,88)",-100,10,10,1
11,3,"probe orentation contrst 60, luminance RGB (88,88,88)",-50,10,10,1
11,3,"probe orentation contrst 60, luminance RGB (88,88,88)",0,20,16,0.8
11,3,"probe orentation contrst 60, luminance RGB (88,88,88)",50,10,9,0.9
11,3,"probe orentation contrst 60, luminance RGB (88,88,88)",100,10,2,0.2
11,4,"probe orentation contrst 0, luminance RGB (120,120,120)",-100,10,9,0.9
11,4,"probe orentation contrst 0, luminance RGB (120,120,120)",-50,10,10,1
11,4,"probe orentation contrst 0, luminance RGB (120,120,120)",0,20,14,0.7
11,4,"probe orentation contrst 0, luminance RGB (120,120,120)",50,10,2,0.2
11,4,"probe orentation contrst 0, luminance RGB (120,120,120)",100,10,2,0.2
11,5,"probe orentation contrst 15, luminance RGB (120,120,120)",-100,10,10,1
11,5,"probe orentation contrst 15, luminance RGB (120,120,120)",-50,10,10,1
11,5,"probe orentation contrst 15, luminance RGB (120,120,120)",0,20,16,0.8
11,5,"probe orentation contrst 15, luminance RGB (120,120,120)",50,10,3,0.3
11,5,"probe orentation contrst 15, luminance RGB (120,120,120)",100,10,5,0.5
11,6,"probe orentation contrst 30, luminance RGB (120,120,120)",-100,10,10,1
11,6,"probe orentation contrst 30, luminance RGB (120,120,120)",-50,10,10,1
11,6,"probe orentation contrst 30, luminance RGB (120,120,120)",0,20,15,0.75
11,6,"probe orentation contrst 30, luminance RGB (120,120,120)",50,10,5,0.5
11,6,"probe orentation contrst 30, luminance RGB (120,120,120)",100,10,3,0.3
11,7,"probe orentation contrst 60, luminance RGB (120,120,120)",-100,10,10,1
11,7,"probe orentation contrst 60, luminance RGB (120,120,120)",-50,10,10,1
11,7,"probe orentation contrst 60, luminance RGB (120,120,120)",0,20,18,0.9
11,7,"probe orentation contrst 60, luminance RGB (120,120,120)",50,10,5,0.5
11,7,"probe orentation contrst 60, luminance RGB (120,120,120)",100,10,5,0.5
11,8,"probe orentation contrst 0, luminance RGB (152,152,152)",-100,10,10,1
11,8,"probe orentation contrst 0, luminance RGB (152,152,152)",-50,10,10,1
11,8,"probe orentation contrst 0, luminance RGB (152,152,152)",0,20,16,0.8
11,8,"probe orentation contrst 0, luminance RGB (152,152,152)",50,10,5,0.5
11,8,"probe orentation contrst 0, luminance RGB (152,152,152)",100,10,3,0.3
11,9,"probe orentation contrst 15, luminance RGB (152,152,152)",-100,10,10,1
11,9,"probe orentation contrst 15, luminance RGB (152,152,152)",-50,10,9,0.9
11,9,"probe orentation contrst 15, luminance RGB (152,152,152)",0,20,17,0.85
11,9,"probe orentation contrst 15, luminance RGB (152,152,152)",50,10,5,0.5
11,9,"probe orentation contrst 15, luminance RGB (152,152,152)",100,10,3,0.3
11,10,"probe orentation contrst 30, luminance RGB (152,152,152)",-100,10,10,1
11,10,"probe orentation contrst 30, luminance RGB (152,152,152)",-50,10,10,1
11,10,"probe orentation contrst 30, luminance RGB (152,152,152)",0,20,16,0.8
11,10,"probe orentation contrst 30, luminance RGB (152,152,152)",50,10,10,1
11,10,"probe orentation contrst 30, luminance RGB (152,152,152)",100,10,3,0.3
11,11,"probe orentation contrst 60, luminance RGB (152,152,152)",-100,10,9,0.9
11,11,"probe orentation contrst 60, luminance RGB (152,152,152)",-50,10,8,0.8
11,11,"probe orentation contrst 60, luminance RGB (152,152,152)",0,20,16,0.8
11,11,"probe orentation contrst 60, luminance RGB (152,152,152)",50,10,6,0.6
11,11,"probe orentation contrst 60, luminance RGB (152,152,152)",100,10,6,0.6
11,12,"probe orentation contrst 0, luminance RGB (224,224,224)",-100,10,9,0.9
11,12,"probe orentation contrst 0, luminance RGB (224,224,224)",-50,10,8,0.8
11,12,"probe orentation contrst 0, luminance RGB (224,224,224)",0,20,12,0.6
11,12,"probe orentation contrst 0, luminance RGB (224,224,224)",50,10,6,0.6
11,12,"probe orentation contrst 0, luminance RGB (224,224,224)",100,10,4,0.4
11,13,"probe orentation contrst 15, luminance RGB (224,224,224)",-100,10,10,1
11,13,"probe orentation contrst 15, luminance RGB (224,224,224)",-50,10,10,1
11,13,"probe orentation contrst 15, luminance RGB (224,224,224)",0,20,18,0.9
11,13,"probe orentation contrst 15, luminance RGB (224,224,224)",50,10,6,0.6
11,13,"probe orentation contrst 15, luminance RGB (224,224,224)",100,10,8,0.8
11,14,"probe orentation contrst 30, luminance RGB (224,224,224)",-100,10,10,1
11,14,"probe orentation contrst 30, luminance RGB (224,224,224)",-50,10,10,1
11,14,"probe orentation contrst 30, luminance RGB (224,224,224)",0,20,18,0.9
11,14,"probe orentation contrst 30, luminance RGB (224,224,224)",50,10,8,0.8
11,14,"probe orentation contrst 30, luminance RGB (224,224,224)",100,10,5,0.5
11,15,"probe orentation contrst 60, luminance RGB (224,224,224)",-100,10,10,1
11,15,"probe orentation contrst 60, luminance RGB (224,224,224)",-50,10,10,1
11,15,"probe orentation contrst 60, luminance RGB (224,224,224)",0,20,19,0.95
11,15,"probe orentation contrst 60, luminance RGB (224,224,224)",50,10,5,0.5
11,15,"probe orentation contrst 60, luminance RGB (224,224,224)",100,10,8,0.8
12,0,"probe orentation contrst 0, luminance RGB (88,88,88)",-100,10,9,0.9
12,0,"probe orentation contrst 0, luminance RGB (88,88,88)",-50,10,9,0.9
12,0,"probe orentation contrst 0, luminance RGB (88,88,88)",0,20,6,0.3
12,0,"probe orentation contrst 0, luminance RGB (88,88,88)",50,10,0,0
12,0,"probe orentation contrst 0, luminance RGB (88,88,88)",100,10,2,0.2
12,1,"probe orentation contrst 15, luminance RGB (88,88,88)",-100,10,9,0.9
12,1,"probe orentation contrst 15, luminance RGB (88,88,88)",-50,10,8,0.8
12,1,"probe orentation contrst 15, luminance RGB (88,88,88)",0,20,10,0.5
12,1,"probe orentation contrst 15, luminance RGB (88,88,88)",50,10,1,0.1
12,1,"probe orentation contrst 15, luminance RGB (88,88,88)",100,10,0,0
12,2,"probe orentation contrst 30, luminance RGB (88,88,88)",-100,10,9,0.9
12,2,"probe orentation contrst 30, luminance RGB (88,88,88)",-50,10,9,0.9
12,2,"probe orentation contrst 30, luminance RGB (88,88,88)",0,20,16,0.8
12,2,"probe orentation contrst 30, luminance RGB (88,88,88)",50,10,1,0.1
12,2,"probe orentation contrst 30, luminance RGB (88,88,88)",100,10,1,0.1
12,3,"probe orentation contrst 60, luminance RGB (88,88,88)",-100,10,10,1
12,3,"probe orentation contrst 60, luminance RGB (88,88,88)",-50,10,9,0.9
12,3,"probe orentation contrst 60, luminance RGB (88,88,88)",0,20,12,0.6
12,3,"probe orentation contrst 60, luminance RGB (88,88,88)",50,10,5,0.5
12,3,"probe orentation contrst 60, luminance RGB (88,88,88)",100,10,1,0.1
12,4,"probe orentation contrst 0, luminance RGB (120,120,120)",-100,10,9,0.9
12,4,"probe orentation contrst 0, luminance RGB (120,120,120)",-50,10,9,0.9
12,4,"probe orentation contrst 0, luminance RGB (120,120,120)",0,20,12,0.6
12,4,"probe orentation contrst 0, luminance RGB (120,120,120)",50,10,3,0.3
12,4,"probe orentation contrst 0, luminance RGB (120,120,120)",100,10,1,0.1
12,5,"probe orentation contrst 15, luminance RGB (120,120,120)",-100,10,10,1
12,5,"probe orentation contrst 15, luminance RGB (120,120,120)",-50,10,9,0.9
12,5,"probe orentation contrst 15, luminance RGB (120,120,120)",0,20,12,0.6
12,5,"probe orentation contrst 15, luminance RGB (120,120,120)",50,10,1,0.1
12,5,"probe orentation contrst 15, luminance RGB (120,120,120)",100,10,0,0
