Participant,Condition,Condition_name,SOA,Repetitions,Count,Relative
3,1,neutral (probe nonsalient),60,32,8,0.25
3,1,neutral (probe nonsalient),40,32,12,0.375
3,1,neutral (probe nonsalient),20,48,16,0.33333333333333304
3,1,neutral (probe nonsalient),0,48,23,0.4791666666666671
3,1,neutral (probe nonsalient),-20,48,32,0.666666666666667
3,1,neutral (probe nonsalient),-40,32,24,0.75
3,1,neutral (probe nonsalient),-60,32,29,0.90625
3,1,neutral (probe nonsalient),-80,24,23,0.9583333333333333
3,1,neutral (probe nonsalient),-100,24,24,1.0
4,0,experimental (probe salient),100,24,1,0.04166666666666696
4,0,experimental (probe salient),80,24,0,0.0
4,0,experimental (probe salient),60,32,1,0.03125
4,0,experimental (probe salient),40,32,2,0.0625
4,0,experimental (probe salient),20,48,8,0.16666666666666696
4,0,experimental (probe salient),0,48,30,0.625
4,0,experimental (probe salient),-20,48,39,0.8125
4,0,experimental (probe salient),-40,32,31,0.96875
4,0,experimental (probe salient),-60,32,32,1.0
4,0,experimental (probe salient),-80,24,24,1.0
4,0,experimental (probe salient),-100,24,24,1.0
4,1,neutral (probe nonsalient),100,24,1,0.04166666666666696
4,1,neutral (probe nonsalient),80,24,0,0.0
4,1,neutral (probe nonsalient),60,32,2,0.0625
4,1,neutral (probe nonsalient),40,32,4,0.125
4,1,neutral (probe nonsalient),20,48,7,0.14583333333333304
4,1,neutral (probe nonsalient),0,48,17,0.35416666666666696
4,1,neutral (probe nonsalient),-20,48,24,0.5
4,1,neutral (probe nonsalient),-40,32,30,0.9375
4,1,neutral (probe nonsalient),-60,32,31,0.96875
4,1,neutral (probe nonsalient),-80,24,23,0.9583333333333333
4,1,neutral (probe nonsalient),-100,24,24,1.0
5,0,experimental (probe salient),100,24,11,0.4583333333333329
5,0,experimental (probe salient),80,24,8,0.33333333333333304
5,0,experimental (probe salient),60,32,11,0.34375
5,0,experimental (probe salient),40,32,15,0.46875
5,0,experimental (probe salient),20,48,22,0.4583333333333329
5,0,experimental (probe salient),0,48,23,0.4791666666666671
5,0,experimental (probe salient),-20,48,29,0.6041666666666671
5,0,experimental (probe salient),-40,32,17,0.53125
5,0,experimental (probe salient),-60,32,15,0.46875
5,0,experimental (probe salient),-80,24,17,0.708333333333333
5,0,experimental (probe salient),-100,24,16,0.666666666666667
5,1,neutral (probe nonsalient),100,24,2,0.08333333333333304
5,1,neutral (probe nonsalient),80,24,7,0.29166666666666696
5,1,neutral (probe nonsalient),60,32,3,0.09375
5,1,neutral (probe nonsalient),40,32,5,0.15625
5,1,neutral (probe nonsalient),20,48,7,0.14583333333333304
5,1,neutral (probe nonsalient),0,48,11,0.22916666666666696
5,1,neutral (probe nonsalient),-20,48,8,0.16666666666666696
5,1,neutral (probe nonsalient),-40,32,7,0.21875
5,1,neutral (probe nonsalient),-60,32,9,0.28125
5,1,neutral (probe nonsalient),-80,24,6,0.25
5,1,neutral (probe nonsalient),-100,24,8,0.33333333333333304
6,0,experimental (probe salient),100,24,4,0.16666666666666696
6,0,experimental (probe salient),80,24,4,0.16666666666666696
6,0,experimental (probe salient),60,32,9,0.28125
6,0,experimental (probe salient),40,32,10,0.3125
6,0,experimental (probe salient),20,48,20,0.41666666666666696
6,0,experimental (probe salient),0,48,26,0.5416666666666671
6,0,experimental (probe salient),-20,48,28,0.5833333333333329
6,0,experimental (probe salient),-40,32,27,0.84375
6,0,experimental (probe salient),-60,32,27,0.84375
6,0,experimental (probe salient),-80,24,23,0.9583333333333333
6,0,experimental (probe salient),-100,24,21,0.875
6,1,neutral (probe nonsalient),100,24,3,0.125
6,1,neutral (probe nonsalient),80,24,2,0.08333333333333304
6,1,neutral (probe nonsalient),60,32,3,0.09375
6,1,neutral (probe nonsalient),40,32,8,0.25
6,1,neutral (probe nonsalient),20,48,11,0.22916666666666696
6,1,neutral (probe nonsalient),0,48,17,0.35416666666666696
6,1,neutral (probe nonsalient),-20,48,25,0.5208333333333329
6,1,neutral (probe nonsalient),-40,32,14,0.4375
6,1,neutral (probe nonsalient),-60,32,21,0.65625
6,1,neutral (probe nonsalient),-80,24,13,0.5416666666666671
6,1,neutral (probe nonsalient),-100,24,15,0.625
7,0,experimental (probe salient),100,24,1,0.04166666666666696
7,0,experimental (probe salient),80,24,0,0.0
7,0,experimental (probe salient),60,32,0,0.0
7,0,experimental (probe salient),40,32,7,0.21875
7,0,experimental (probe salient),20,48,20,0.41666666666666696
7,0,experimental (probe salient),0,48,27,0.5625
7,0,experimental (probe salient),-20,48,32,0.666666666666667
7,0,experimental (probe salient),-40,32,27,0.84375
7,0,experimental (probe salient),-60,32,32,1.0
7,0,experimental (probe salient),-80,24,23,0.9583333333333333
7,0,experimental (probe salient),-100,24,24,1.0
7,1,neutral (probe nonsalient),100,24,0,0.0
7,1,neutral (probe nonsalient),80,24,0,0.0
7,1,neutral (probe nonsalient),60,32,0,0.0
7,1,neutral (probe nonsalient),40,32,2,0.0625
7,1,neutral (probe nonsalient),20,48,6,0.125
7,1,neutral (probe nonsalient),0,48,14,0.29166666666666696
7,1,neutral (probe nonsalient),-20,48,17,0.35416666666666696
7,1,neutral (probe nonsalient),-40,32,21,0.65625
7,1,neutral (probe nonsalient),-60,32,22,0.6875
7,1,neutral (probe nonsalient),-80,24,23,0.9583333333333333
7,1,neutral (probe nonsalient),-100,24,24,1.0
8,0,experimental (probe salient),100,24,3,0.125
8,0,experimental (probe salient),80,24,0,0.0
8,0,experimental (probe salient),60,32,5,0.15625
8,0,experimental (probe salient),40,32,7,0.21875
8,0,experimental (probe salient),20,48,20,0.41666666666666696
8,0,experimental (probe salient),0,48,22,0.4583333333333329
8,0,experimental (probe salient),-20,48,42,0.875
8,0,experimental (probe salient),-40,32,27,0.84375
8,0,experimental (probe salient),-60,32,27,0.84375
8,0,experimental (probe salient),-80,24,22,0.9166666666666667
8,0,experimental (probe salient),-100,24,24,1.0
8,1,neutral (probe nonsalient),100,24,4,0.16666666666666696
8,1,neutral (probe nonsalient),80,24,8,0.33333333333333304
8,1,neutral (probe nonsalient),60,32,9,0.28125
8,1,neutral (probe nonsalient),40,32,10,0.3125
8,1,neutral (probe nonsalient),20,48,23,0.4791666666666671
8,1,neutral (probe nonsalient),0,48,27,0.5625
8,1,neutral (probe nonsalient),-20,48,37,0.770833333333333
8,1,neutral (probe nonsalient),-40,32,30,0.9375
8,1,neutral (probe nonsalient),-60,32,31,0.96875
8,1,neutral (probe nonsalient),-80,24,21,0.875
8,1,neutral (probe nonsalient),-100,24,24,1.0
9,0,experimental (probe salient),100,24,1,0.04166666666666696
9,0,experimental (probe salient),80,24,0,0.0
9,0,experimental (probe salient),60,32,1,0.03125
9,0,experimental (probe salient),40,32,2,0.0625
9,0,experimental (probe salient),20,48,13,0.27083333333333304
9,0,experimental (probe salient),0,48,27,0.5625
9,0,experimental (probe salient),-20,48,37,0.770833333333333
9,0,experimental (probe salient),-40,32,28,0.875
9,0,experimental (probe salient),-60,32,32,1.0
9,0,experimental (probe salient),-80,24,24,1.0
9,0,experimental (probe salient),-100,24,24,1.0
9,1,neutral (probe nonsalient),100,24,0,0.0
9,1,neutral (probe nonsalient),80,24,0,0.0
9,1,neutral (probe nonsalient),60,32,1,0.03125
9,1,neutral (probe nonsalient),40,32,0,0.0
9,1,neutral (probe nonsalient),20,48,2,0.04166666666666696
9,1,neutral (probe nonsalient),0,48,5,0.10416666666666696
9,1,neutral (probe nonsalient),-20,48,18,0.375
9,1,neutral (probe nonsalient),-40,32,15,0.46875
9,1,neutral (probe nonsalient),-60,32,25,0.78125
9,1,neutral (probe nonsalient),-80,24,22,0.9166666666666667
9,1,neutral (probe nonsalient),-100,24,24,1.0
10,0,experimental (probe salient),100,24,3,0.125
10,0,experimental (probe salient),80,24,4,0.16666666666666696
10,0,experimental (probe salient),60,32,4,0.125
10,0,experimental (probe salient),40,32,12,0.375
10,0,experimental (probe salient),20,48,15,0.3125
10,0,experimental (probe salient),0,48,23,0.4791666666666671
10,0,experimental (probe salient),-20,48,29,0.6041666666666671
10,0,experimental (probe salient),-40,32,22,0.6875
10,0,experimental (probe salient),-60,32,28,0.875
10,0,experimental (probe salient),-80,24,22,0.9166666666666667
10,0,experimental (probe salient),-100,24,22,0.9166666666666667
10,1,neutral (probe nonsalient),100,24,3,0.125
10,1,neutral (probe nonsalient),80,24,4,0.16666666666666696
10,1,neutral (probe nonsalient),60,32,5,0.15625
10,1,neutral (probe nonsalient),40,32,13,0.40625
10,1,neutral (probe nonsalient),20,48,21,0.4375
10,1,neutral (probe nonsalient),0,48,25,0.5208333333333329
10,1,neutral (probe nonsalient),-20,48,30,0.625
10,1,neutral (probe nonsalient),-40,32,20,0.625
10,1,neutral (probe nonsalient),-60,32,26,0.8125
10,1,neutral (probe nonsalient),-80,24,19,0.791666666666667
10,1,neutral (probe nonsalient),-100,24,18,0.75
11,0,experimental (probe salient),100,24,7,0.29166666666666696
11,0,experimental (probe salient),80,24,3,0.125
11,0,experimental (probe salient),60,32,7,0.21875
11,0,experimental (probe salient),40,32,11,0.34375
11,0,experimental (probe salient),20,48,19,0.39583333333333304
11,0,experimental (probe salient),0,48,31,0.6458333333333329
11,0,experimental (probe salient),-20,48,34,0.708333333333333
11,0,experimental (probe salient),-40,32,17,0.53125
11,0,experimental (probe salient),-60,32,26,0.8125
11,0,experimental (probe salient),-80,24,15,0.625
11,0,experimental (probe salient),-100,24,20,0.833333333333333
11,1,neutral (probe nonsalient),100,24,4,0.16666666666666696
11,1,neutral (probe nonsalient),80,24,5,0.20833333333333304
11,1,neutral (probe nonsalient),60,32,7,0.21875
11,1,neutral (probe nonsalient),40,32,13,0.40625
11,1,neutral (probe nonsalient),20,48,20,0.41666666666666696
11,1,neutral (probe nonsalient),0,48,25,0.5208333333333329
11,1,neutral (probe nonsalient),-20,48,32,0.666666666666667
11,1,neutral (probe nonsalient),-40,32,20,0.625
11,1,neutral (probe nonsalient),-60,32,24,0.75
11,1,neutral (probe nonsalient),-80,24,19,0.791666666666667
11,1,neutral (probe nonsalient),-100,24,21,0.875
12,0,experimental (probe salient),100,24,0,0.0
12,0,experimental (probe salient),80,24,0,0.0
12,0,experimental (probe salient),60,32,0,0.0
12,0,experimental (probe salient),40,32,0,0.0
12,0,experimental (probe salient),20,48,11,0.22916666666666696
12,0,experimental (probe salient),0,48,28,0.5833333333333329
12,0,experimental (probe salient),-20,48,36,0.75
12,0,experimental (probe salient),-40,32,28,0.875
12,0,experimental (probe salient),-60,32,30,0.9375
12,0,experimental (probe salient),-80,24,24,1.0
12,0,experimental (probe salient),-100,24,24,1.0
12,1,neutral (probe nonsalient),100,24,0,0.0
12,1,neutral (probe nonsalient),80,24,1,0.04166666666666696
12,1,neutral (probe nonsalient),60,32,0,0.0
12,1,neutral (probe nonsalient),40,32,2,0.0625
12,1,neutral (probe nonsalient),20,48,15,0.3125
12,1,neutral (probe nonsalient),0,48,18,0.375
12,1,neutral (probe nonsalient),-20,48,27,0.5625
12,1,neutral (probe nonsalient),-40,32,25,0.78125
12,1,neutral (probe nonsalient),-60,32,30,0.9375
12,1,neutral (probe nonsalient),-80,24,23,0.9583333333333333
12,1,neutral (probe nonsalient),-100,24,23,0.9583333333333333
13,0,experimental (probe salient),100,24,0,0.0
13,0,experimental (probe salient),80,24,0,0.0
13,0,experimental (probe salient),60,32,1,0.03125
13,0,experimental (probe salient),40,32,1,0.03125
13,0,experimental (probe salient),20,48,7,0.14583333333333304
13,0,experimental (probe salient),0,48,27,0.5625
13,0,experimental (probe salient),-20,48,34,0.708333333333333
13,0,experimental (probe salient),-40,32,28,0.875
13,0,experimental (probe salient),-60,32,32,1.0
13,0,experimental (probe salient),-80,24,24,1.0
13,0,experimental (probe salient),-100,24,24,1.0
13,1,neutral (probe nonsalient),100,24,2,0.08333333333333304
13,1,neutral (probe nonsalient),80,24,0,0.0
13,1,neutral (probe nonsalient),60,32,0,0.0
13,1,neutral (probe nonsalient),40,32,3,0.09375
13,1,neutral (probe nonsalient),20,48,6,0.125
13,1,neutral (probe nonsalient),0,48,17,0.35416666666666696
13,1,neutral (probe nonsalient),-20,48,23,0.4791666666666671
13,1,neutral (probe nonsalient),-40,32,22,0.6875
13,1,neutral (probe nonsalient),-60,32,30,0.9375
13,1,neutral (probe nonsalient),-80,24,22,0.9166666666666667
13,1,neutral (probe nonsalient),-100,24,22,0.9166666666666667
14,0,experimental (probe salient),100,24,0,0.0
14,0,experimental (probe salient),80,24,0,0.0
14,0,experimental (probe salient),60,32,1,0.03125
14,0,experimental (probe salient),40,32,7,0.21875
14,0,experimental (probe salient),20,48,14,0.29166666666666696
14,0,experimental (probe salient),0,48,29,0.6041666666666671
14,0,experimental (probe salient),-20,48,34,0.708333333333333
14,0,experimental (probe salient),-40,32,27,0.84375
14,0,experimental (probe salient),-60,32,27,0.84375
14,0,experimental (probe salient),-80,24,24,1.0
14,0,experimental (probe salient),-100,24,23,0.9583333333333333
14,1,neutral (probe nonsalient),100,24,0,0.0
14,1,neutral (probe nonsalient),80,24,1,0.04166666666666696
14,1,neutral (probe nonsalient),60,32,0,0.0
14,1,neutral (probe nonsalient),40,32,0,0.0
14,1,neutral (probe nonsalient),20,48,3,0.0625
14,1,neutral (probe nonsalient),0,48,6,0.125
14,1,neutral (probe nonsalient),-20,48,21,0.4375
14,1,neutral (probe nonsalient),-40,32,16,0.5
14,1,neutral (probe nonsalient),-60,32,21,0.65625
14,1,neutral (probe nonsalient),-80,24,19,0.791666666666667
14,1,neutral (probe nonsalient),-100,24,21,0.875
15,0,experimental (probe salient),100,24,2,0.08333333333333304
15,0,experimental (probe salient),80,24,2,0.08333333333333304
15,0,experimental (probe salient),60,32,1,0.03125
15,0,experimental (probe salient),40,32,4,0.125
15,0,experimental (probe salient),20,48,12,0.25
15,0,experimental (probe salient),0,48,21,0.4375
15,0,experimental (probe salient),-20,48,32,0.666666666666667
15,0,experimental (probe salient),-40,32,28,0.875
15,0,experimental (probe salient),-60,32,32,1.0
15,0,experimental (probe salient),-80,24,24,1.0
15,0,experimental (probe salient),-100,24,24,1.0
15,1,neutral (probe nonsalient),100,24,0,0.0
15,1,neutral (probe nonsalient),80,24,0,0.0
15,1,neutral (probe nonsalient),60,32,4,0.125
15,1,neutral (probe nonsalient),40,32,5,0.15625
15,1,neutral (probe nonsalient),20,48,11,0.22916666666666696
15,1,neutral (probe nonsalient),0,48,33,0.6875
15,1,neutral (probe nonsalient),-20,48,37,0.770833333333333
15,1,neutral (probe nonsalient),-40,32,30,0.9375
15,1,neutral (probe nonsalient),-60,32,32,1.0
15,1,neutral (probe nonsalient),-80,24,23,0.9583333333333333
15,1,neutral (probe nonsalient),-100,24,24,1.0
16,0,experimental (probe salient),100,24,2,0.08333333333333304
16,0,experimental (probe salient),80,24,3,0.125
16,0,experimental (probe salient),60,32,3,0.09375
16,0,experimental (probe salient),40,32,5,0.15625
16,0,experimental (probe salient),20,48,18,0.375
16,0,experimental (probe salient),0,48,22,0.4583333333333329
16,0,experimental (probe salient),-20,48,36,0.75
16,0,experimental (probe salient),-40,32,28,0.875
16,0,experimental (probe salient),-60,32,30,0.9375
16,0,experimental (probe salient),-80,24,23,0.9583333333333333
16,0,experimental (probe salient),-100,24,22,0.9166666666666667
16,1,neutral (probe nonsalient),100,24,3,0.125
16,1,neutral (probe nonsalient),80,24,1,0.04166666666666696
16,1,neutral (probe nonsalient),60,32,3,0.09375
16,1,neutral (probe nonsalient),40,32,4,0.125
16,1,neutral (probe nonsalient),20,48,10,0.20833333333333304
16,1,neutral (probe nonsalient),0,48,11,0.22916666666666696
16,1,neutral (probe nonsalient),-20,48,20,0.41666666666666696
16,1,neutral (probe nonsalient),-40,32,19,0.59375
16,1,neutral (probe nonsalient),-60,32,27,0.84375
16,1,neutral (probe nonsalient),-80,24,21,0.875
16,1,neutral (probe nonsalient),-100,24,23,0.9583333333333333
17,0,experimental (probe salient),100,24,1,0.04166666666666696
17,0,experimental (probe salient),80,24,0,0.0
17,0,experimental (probe salient),60,32,1,0.03125
17,0,experimental (probe salient),40,32,2,0.0625
17,0,experimental (probe salient),20,48,13,0.27083333333333304
17,0,experimental (probe salient),0,48,26,0.5416666666666671
17,0,experimental (probe salient),-20,48,34,0.708333333333333
17,0,experimental (probe salient),-40,32,30,0.9375
17,0,experimental (probe salient),-60,32,32,1.0
17,0,experimental (probe salient),-80,24,24,1.0
17,0,experimental (probe salient),-100,24,24,1.0
17,1,neutral (probe nonsalient),100,24,1,0.04166666666666696
17,1,neutral (probe nonsalient),80,24,0,0.0
17,1,neutral (probe nonsalient),60,32,0,0.0
17,1,neutral (probe nonsalient),40,32,3,0.09375
17,1,neutral (probe nonsalient),20,48,7,0.14583333333333304
17,1,neutral (probe nonsalient),0,48,18,0.375
17,1,neutral (probe nonsalient),-20,48,24,0.5
17,1,neutral (probe nonsalient),-40,32,24,0.75
17,1,neutral (probe nonsalient),-60,32,30,0.9375
17,1,neutral (probe nonsalient),-80,24,23,0.9583333333333333
17,1,neutral (probe nonsalient),-100,24,23,0.9583333333333333
18,0,experimental (probe salient),100,24,2,0.08333333333333304
18,0,experimental (probe salient),80,24,0,0.0
18,0,experimental (probe salient),60,32,1,0.03125
18,0,experimental (probe salient),40,32,5,0.15625
18,0,experimental (probe salient),20,48,14,0.29166666666666696
18,0,experimental (probe salient),0,48,29,0.6041666666666671
18,0,experimental (probe salient),-20,48,39,0.8125
18,0,experimental (probe salient),-40,32,30,0.9375
18,0,experimental (probe salient),-60,32,30,0.9375
18,0,experimental (probe salient),-80,24,24,1.0
18,0,experimental (probe salient),-100,24,24,1.0
18,1,neutral (probe nonsalient),100,24,1,0.04166666666666696
18,1,neutral (probe nonsalient),80,24,1,0.04166666666666696
18,1,neutral (probe nonsalient),60,32,4,0.125
18,1,neutral (probe nonsalient),40,32,6,0.1875
18,1,neutral (probe nonsalient),20,48,29,0.6041666666666671
18,1,neutral (probe nonsalient),0,48,43,0.895833333333333
18,1,neutral (probe nonsalient),-20,48,47,0.9791666666666667
18,1,neutral (probe nonsalient),-40,32,32,1.0
18,1,neutral (probe nonsalient),-60,32,32,1.0
18,1,neutral (probe nonsalient),-80,24,24,1.0
18,1,neutral (probe nonsalient),-100,24,24,1.0
19,0,experimental (probe salient),100,24,0,0.0
19,0,experimental (probe salient),80,24,0,0.0
19,0,experimental (probe salient),60,32,0,0.0
19,0,experimental (probe salient),40,32,2,0.0625
19,0,experimental (probe salient),20,48,10,0.20833333333333304
19,0,experimental (probe salient),0,48,25,0.5208333333333329
19,0,experimental (probe salient),-20,48,38,0.791666666666667
19,0,experimental (probe salient),-40,32,30,0.9375
19,0,experimental (probe salient),-60,32,31,0.96875
19,0,experimental (probe salient),-80,24,24,1.0
19,0,experimental (probe salient),-100,24,24,1.0
19,1,neutral (probe nonsalient),100,24,0,0.0
19,1,neutral (probe nonsalient),80,24,0,0.0
19,1,neutral (probe nonsalient),60,32,0,0.0
19,1,neutral (probe nonsalient),40,32,0,0.0
19,1,neutral (probe nonsalient),20,48,6,0.125
19,1,neutral (probe nonsalient),0,48,15,0.3125
19,1,neutral (probe nonsalient),-20,48,16,0.33333333333333304
19,1,neutral (probe nonsalient),-40,32,20,0.625
19,1,neutral (probe nonsalient),-60,32,26,0.8125
19,1,neutral (probe nonsalient),-80,24,19,0.791666666666667
19,1,neutral (probe nonsalient),-100,24,23,0.9583333333333333
